Jugador_Base;Ranking;Jugador_Comparable;Correlacion_Pearson
Denny Neagle;5;Bronson Arroyo;0,9965
Denny Walling;1;Daric Barton;0,9576
Denny Walling;2;Mike Harkey;0,9211
Denny Walling;3;Bobby Witt;0,9161
Denny Walling;4;Gary Varsho;0,912
Denny Walling;5;Alfredo Griffin;0,8723
Dennys Reyes;1;Carlos Perez;0,9744
Dennys Reyes;2;John Smiley;0,974
Dennys Reyes;3;Josh Johnson;0,974
Dennys Reyes;4;Mark Mulder;0,9677
Dennys Reyes;5;J. A. Happ;0,9636
Derek Bell;1;B. J. Upton;0,9957
Derek Bell;2;Greg Walker;0,9937
Derek Bell;3;Jose Altuve;0,9932
Derek Bell;4;Danny Tartabull;0,9929
Derek Bell;5;Barry Bonds;0,9925
Derek Jeter;1;Pedro Munoz;0,9986
Derek Jeter;2;Greg Gagne;0,9979
Derek Jeter;3;Denard Span;0,9977
Derek Jeter;4;Craig Biggio;0,9969
Derek Jeter;5;Ed Sprague;0,996
Derek Lowe;1;Gabe White;0,9971
Derek Lowe;2;Francisco Cordova;0,9932
Derek Lowe;3;Jake Peavy;0,9924
Derek Lowe;4;Bob Kipper;0,9922
Derek Lowe;5;Shawn Estes;0,9919
Derrek Lee;1;Albert Belle;0,9736
Derrek Lee;2;Jose Vidro;0,9594
Derrek Lee;3;Matt Stairs;0,9586
Derrek Lee;4;Jim Thome;0,9549
Derrek Lee;5;Archi Cianfrocco;0,9393
Derrick May;1;John Mayberry;0,9921
Derrick May;2;Mike Moustakas;0,9906
Derrick May;3;Armando Rios;0,9903
Derrick May;4;Eric Bruntlett;0,9832
Derrick May;5;Jody Gerut;0,9826
Desi Relaford;1;Dave Henderson;0,8967
Desi Relaford;2;Jermaine Dye;0,8695
Desi Relaford;3;Johnny Ray;0,8681
Desi Relaford;4;Mark Lewis;0,8592
Desi Relaford;5;Carlton Fisk;0,8488
Desmond Jennings;1;Ryan Sweeney;0,9997
Desmond Jennings;2;Daniel Murphy;0,9973
Desmond Jennings;3;Nick Swisher;0,9971
Desmond Jennings;4;Mark Trumbo;0,9957
Desmond Jennings;5;Sean Burroughs;0,9947
Devin Mesoraco;1;Emilio Bonifacio;0,9979
Devin Mesoraco;2;Jose Reyes;0,9933
Devin Mesoraco;3;Torii Hunter;0,9915
Devin Mesoraco;4;Alcides Escobar;0,9906
Devin Mesoraco;5;Juan Uribe;0,985
Devon White;1;Justin Upton;0,9952
Devon White;2;Yunel Escobar;0,9935
Devon White;3;Ernie Young;0,9932
Devon White;4;Paul Goldschmidt;0,993
Devon White;5;Curtis Granderson;0,993
Dexter Fowler;1;Howie Kendrick;0,9966
Dexter Fowler;2;Michael Young;0,9965
Dexter Fowler;3;Wilson Ramos;0,9931
Dexter Fowler;4;J. J. Hardy;0,993
Dexter Fowler;5;Nick Markakis;0,9923
Dick Schofield;1;Eric Hosmer;0,9935
Dick Schofield;2;Buster Posey;0,9917
Dick Schofield;3;Kevin McReynolds;0,9841
Dick Schofield;4;Robb Quinlan;0,9824
Dick Schofield;5;Jason Kipnis;0,9814
Dickie Thon;1;Bob Boone;0,9761
Dickie Thon;2;Mike Blowers;0,9593
Dickie Thon;3;Josias Manzanillo;0,956
Dickie Thon;4;Daisuke Matsuzaka;0,9478
Dickie Thon;5;Tony Armas;0,9106
Dillon Gee;1;Hideo Nomo;0,9712
Dillon Gee;2;Ramon Castro;0,9672
Dillon Gee;3;Augie Ojeda;0,9648
Dillon Gee;4;Jeff Baker;0,9497
Dillon Gee;5;Brian Anderson;0,9482
Dion James;1;Mike Scioscia;0,9959
Dion James;2;Clay Buchholz;0,9936
Dion James;3;Dave Silvestri;0,9902
Dion James;4;Craig Worthington;0,9866
Dion James;5;Pedro Munoz;0,9858
Dioner Navarro;1;Marvell Wynne;0,9979
Dioner Navarro;2;Jon Nunnally;0,9781
Dioner Navarro;3;Bill Schroeder;0,9733
Dioner Navarro;4;Lorenzo Cain;0,9624
Dioner Navarro;5;John Jaha;0,961
Dmitri Young;1;Chris Hoiles;0,9968
Dmitri Young;2;Alberto Callaspo;0,9868
Dmitri Young;3;Brook Fordyce;0,9813
Dmitri Young;4;Chris Peters;0,9736
Dmitri Young;5;Kelly Gruber;0,967
Domingo Cedeno;1;Brandon Webb;0,9959
Domingo Cedeno;2;Mike Hampton;0,9943
Domingo Cedeno;3;Ron Villone;0,9943
Domingo Cedeno;4;Francisco Cordova;0,9937
Domingo Cedeno;5;Ramon Ortiz;0,9937
Don Carman;1;Rob Murphy;0,996
Don Carman;2;Pedro Martinez;0,9954
Don Carman;3;Brad Radke;0,9939
Don Carman;4;Norm Charlton;0,9936
Don Carman;5;Tom Glavine;0,99
Don Kelly;1;Erik Bedard;0,9942
Don Kelly;2;Tony Tarasco;0,9687
Don Kelly;3;Andy Allanson;0,9671
Don Kelly;4;Juan Cruz;0,9611
Don Kelly;5;Donne Wall;0,959
Don Mattingly;1;Chuck Knoblauch;0,9988
Don Mattingly;2;Terrence Long;0,9982
Don Mattingly;3;Kevin Millar;0,9968
Don Mattingly;4;Jim Presley;0,9963
Don Mattingly;5;Rob Deer;0,995
Don Robinson;1;John Jaso;0,9953
Don Robinson;2;Robb Quinlan;0,9874
Don Robinson;3;Gary Varsho;0,9716
Don Robinson;4;Buster Posey;0,9688
Don Robinson;5;Eric Hosmer;0,9678
Don Slaught;1;Vance Wilson;0,9901
Don Slaught;2;Alex Diaz;0,9754
Don Slaught;3;Tyler Flowers;0,9727
Don Slaught;4;Mike Davis;0,969
Don Slaught;5;Melky Cabrera;0,967
Donne Wall;1;Alex Cora;0,9912
Donne Wall;2;John Marzano;0,9886
Donne Wall;3;Carl Everett;0,9863
Donne Wall;4;Julian Tavarez;0,9787
Donne Wall;5;Benji Gil;0,9773
Donnie Sadler;1;Andres Torres;0,9992
Donnie Sadler;2;Coco Crisp;0,9958
Donnie Sadler;3;Jeffrey Hammonds;0,9957
Donnie Sadler;4;Russell Martin;0,9955
Donnie Sadler;5;Ryan Church;0,9931
Donovan Osborne;1;Brett Anderson;0,9966
Donovan Osborne;2;Marvin Freeman;0,9941
Donovan Osborne;3;Danny Cox;0,9908
Donovan Osborne;4;Jose Lima;0,9896
Donovan Osborne;5;Tyson Ross;0,9885
Dontrelle Willis;1;Andres Thomas;0,9789
Dontrelle Willis;2;Tyler Colvin;0,9753
Dontrelle Willis;3;Yadier Molina;0,9715
Dontrelle Willis;4;Mickey Tettleton;0,9555
Dontrelle Willis;5;Joe Orsulak;0,9519
Doug Brocail;1;Steve Trachsel;0,9819
Doug Brocail;2;Rene Gonzales;0,9345
Doug Brocail;3;Rafael Santana;0,9332
Doug Brocail;4;Tom Lampkin;0,9153
Doug Brocail;5;Shawn Abner;0,9054
Doug Davis;1;Mark Clark;0,9984
Doug Davis;2;Brandon Webb;0,9977
Doug Davis;3;Jon Lester;0,9964
Doug Davis;4;Billy Wagner;0,9962
Doug Davis;5;Dave Mlicki;0,9952
Doug Drabek;1;Darrell May;0,994
Doug Drabek;2;Paul Wilson;0,989
Doug Drabek;3;Bob Tewksbury;0,986
Doug Drabek;4;Kevin Correia;0,9849
Doug Drabek;5;Darryl Kile;0,9832
Doug Fister;1;Tom Prince;0,983
Doug Fister;2;Tommy Greene;0,9828
Doug Fister;3;Dave Burba;0,9744
Doug Fister;4;Jolbert Cabrera;0,9562
Doug Fister;5;A. J. Burnett;0,9542
Doug Glanville;1;Armando Rios;0,9967
Doug Glanville;2;George Bell;0,9967
Doug Glanville;3;Khalil Greene;0,9934
Doug Glanville;4;Keith Moreland;0,9927
Doug Glanville;5;Mike Devereaux;0,9925
Doug Henry;1;Mike Leake;0,9911
Doug Henry;2;Casey Kotchman;0,9903
Doug Henry;3;Freddy Garcia;0,99
Doug Henry;4;Randy Velarde;0,9808
Doug Henry;5;Todd Greene;0,9794
Doug Mientkiewicz;1;Sal Fasano;0,9986
Doug Mientkiewicz;2;Alex Avila;0,9958
Doug Mientkiewicz;3;Geronimo Pena;0,9932
Doug Mientkiewicz;4;Carlos Quentin;0,9903
Doug Mientkiewicz;5;Chris Speier;0,9902
Doug Mirabelli;1;Anthony Young;0,9863
Doug Mirabelli;2;Greg Mathews;0,9187
Doug Mirabelli;3;Mark Smith;0,8938
Doug Mirabelli;4;Daisuke Matsuzaka;0,8735
Doug Mirabelli;5;Henry Rodriguez;0,8666
Doug Strange;1;Billy Ashley;0,952
Doug Strange;2;Jay Powell;0,8935
Doug Strange;3;David West;0,8892
Doug Strange;4;Jason Bere;0,8816
Doug Strange;5;Jolbert Cabrera;0,8808
Drew Butera;1;Garry Templeton;0,9353
Drew Butera;2;Tim Redding;0,9352
Drew Butera;3;Barry Jones;0,9236
Drew Butera;4;Chris Capuano;0,906
Drew Butera;5;Kevin Jarvis;0,8971
Drew Stubbs;1;Will Venable;0,9964
Drew Stubbs;2;Tracy Jones;0,992
Drew Stubbs;3;Salvador Perez;0,9888
Drew Stubbs;4;Nori Aoki;0,9869
Drew Stubbs;5;Gene Larkin;0,9809
Dustin Ackley;1;Delmon Young;0,986
Dustin Ackley;2;Jason Smith;0,9803
Dustin Ackley;3;Matt Treanor;0,9782
Dustin Ackley;4;George Kottaras;0,9684
Dustin Ackley;5;Tom Foley;0,968
Dustin Hermanson;1;Alfredo Simon;0,9969
Dustin Hermanson;2;Juan Bell;0,9955
Dustin Hermanson;3;Tyson Ross;0,9948
Dustin Hermanson;4;Mike Grace;0,9948
Dustin Hermanson;5;Bob Kipper;0,9939
Dustin Pedroia;1;Vladimir Guerrero;0,9973
Dustin Pedroia;2;Jason Varitek;0,9968
Dustin Pedroia;3;Todd Helton;0,9966
Dustin Pedroia;4;A. J. Ellis;0,9965
Dustin Pedroia;5;Ben Revere;0,9963
Dwight Evans;1;Sandy Martinez;0,9657
Dwight Evans;2;So Taguchi;0,9567
Dwight Evans;3;Justin Smoak;0,9517
Dwight Evans;4;Nate Schierholtz;0,9271
Dwight Evans;5;Chris Jones;0,9243
Dwight Gooden;1;Javier Lopez;0,9908
Dwight Gooden;2;Todd Wellemeyer;0,9512
Dwight Gooden;3;Dennis Martinez;0,9202
Dwight Gooden;4;Joel Skinner;0,9024
Dwight Gooden;5;Jonathon Niese;0,9023
Dwight Smith;1;Damon Berryhill;0,9976
Dwight Smith;2;Phil Bradley;0,9971
Dwight Smith;3;Larry Walker;0,9968
Dwight Smith;4;Chipper Jones;0,9967
Dwight Smith;5;Jesse Levis;0,9963
Ed Romero;1;Mark Parent;0,9722
Ed Romero;2;Carney Lansford;0,9602
Ed Romero;3;Carlos Peña;0,9287
Ed Romero;4;Melky Cabrera;0,9114
Ed Romero;5;Jeff Reboulet;0,9045
Ed Sprague;1;Pedro Munoz;0,9969
Ed Sprague;2;Tyler Houston;0,9965
Ed Sprague;3;Derek Jeter;0,996
Ed Sprague;4;Ruben Sierra;0,9951
Ed Sprague;5;Tim Salmon;0,9943
Ed Taubensee;1;Jeff Baker;0,9289
Ed Taubensee;2;Vinny Castilla;0,9219
Ed Taubensee;3;Bruce Hurst;0,9068
Ed Taubensee;4;Lee Stevens;0,8967
Ed Taubensee;5;Adam Kennedy;0,892
Ed Whitson;1;John Flaherty;0,9854
Ed Whitson;2;Dave Bush;0,9854
Ed Whitson;3;Joel Pineiro;0,9821
Ed Whitson;4;Gio Gonzalez;0,9765
Ed Whitson;5;Clayton Kershaw;0,9763
Eddie Murray;1;Jason Kipnis;0,977
Eddie Murray;2;Eric Hosmer;0,9716
Eddie Murray;3;Jason Castro;0,9702
Eddie Murray;4;Gary Gaetti;0,9654
Eddie Murray;5;Jack Hannahan;0,9625
Eddie Perez;1;Ryan Thompson;0,9876
Eddie Perez;2;Mike Redmond;0,9823
Eddie Perez;3;Jermaine Dye;0,9822
Eddie Perez;4;Glenn Wilson;0,9802
Eddie Perez;5;Steve Balboni;0,9751
Eddie Williams;1;Arthur Rhodes;0,9934
Eddie Williams;2;Matt Williams;0,9814
Eddie Williams;3;Alejandro De Aza;0,972
Eddie Williams;4;Chris Gwynn;0,9687
Eddie Williams;5;Brandon Phillips;0,9657
Edgar Martinez;1;Albert Pujols;0,9987
Edgar Martinez;2;Juan Encarnacion;0,9973
Edgar Martinez;3;Luis Gonzalez;0,9959
Edgar Martinez;4;Craig Biggio;0,9955
Edgar Martinez;5;Jody Reed;0,9953
Edgar Renteria;1;Ike Davis;0,9985
Edgar Renteria;2;Robinson Cano;0,9977
Edgar Renteria;3;Ryan Zimmerman;0,9972
Edgar Renteria;4;Homer Bush;0,9957
Edgar Renteria;5;Hal Morris;0,9956
Edgardo Alfonzo;1;Michael Bourn;0,9896
Edgardo Alfonzo;2;Ian Desmond;0,9815
Edgardo Alfonzo;3;Jay Payton;0,9796
Edgardo Alfonzo;4;Fernando Tatis;0,9794
Edgardo Alfonzo;5;Marvell Wynne;0,9784
Edinson Volquez;1;Tomo Ohka;0,9851
Edinson Volquez;2;David Weathers;0,9781
Edinson Volquez;3;Mark Mulder;0,9747
Edinson Volquez;4;David Price;0,973
Edinson Volquez;5;T. J. Mathews;0,9727
Eduardo Escobar;1;Fernando Vina;0,9733
Eduardo Escobar;2;Michael Brantley;0,9695
Eduardo Escobar;3;Chris Hoiles;0,9495
Eduardo Escobar;4;Dmitri Young;0,9389
Eduardo Escobar;5;Miguel Tejada;0,9283
Eduardo Nunez;1;Daniel Murphy;0,9947
Eduardo Nunez;2;Ken Phelps;0,9944
Eduardo Nunez;3;Michael Cuddyer;0,9918
Eduardo Nunez;4;Ryan Freel;0,9915
Eduardo Nunez;5;Desmond Jennings;0,9896
Eduardo Perez;1;Augie Ojeda;0,9428
Eduardo Perez;2;Tim Hulett;0,9413
Eduardo Perez;3;Lance Blankenship;0,9291
Eduardo Perez;4;Chris Brock;0,921
Eduardo Perez;5;Lance Johnson;0,9145
Edwin Encarnacion;1;Larry Sheets;0,9971
Edwin Encarnacion;2;Brad Wilkerson;0,9945
Edwin Encarnacion;3;D'Angelo Jimenez;0,9931
Edwin Encarnacion;4;Ivan Rodriguez;0,9926
Edwin Encarnacion;5;Trot Nixon;0,9909
Edwin Jackson;1;Rod Beck;0,9958
Edwin Jackson;2;Dan Haren;0,995
Edwin Jackson;3;Vicente Padilla;0,9933
Edwin Jackson;4;J. R. Phillips;0,99
Edwin Jackson;5;Shane Reynolds;0,9884
Einar Diaz;1;Conor Jackson;0,9995
Einar Diaz;2;Shin-Soo Choo;0,9934
Einar Diaz;3;Kevin Kouzmanoff;0,9905
Einar Diaz;4;Martin Prado;0,9897
Einar Diaz;5;Kevin Youkilis;0,9888
Eli Marrero;1;Luis Matos;0,986
Eli Marrero;2;Danny Valencia;0,9797
Eli Marrero;3;Abraham Nunez;0,9672
Eli Marrero;4;Tom Lawless;0,9544
Eli Marrero;5;Mike Felder;0,9502
Elliot Johnson;1;Chris Peters;0,996
Elliot Johnson;2;Ben Zobrist;0,9802
Elliot Johnson;3;Chris Hoiles;0,9737
Elliot Johnson;4;Brayan Peña;0,9723
Elliot Johnson;5;Al Newman;0,9689
Ellis Burks;1;Jorge Posada;0,999
Ellis Burks;2;Darryl Hamilton;0,9961
Ellis Burks;3;Will Clark;0,9959
Ellis Burks;4;Gaby Sanchez;0,9952
Ellis Burks;5;Josh Hamilton;0,9937
Elmer Dessens;1;Gary Thurman;0,9814
Elmer Dessens;2;Curt Schilling;0,9814
Elmer Dessens;3;J. R. Phillips;0,9806
Elmer Dessens;4;Dan Haren;0,98
Elmer Dessens;5;Edwin Jackson;0,9715
Elvis Andrus;1;Chris Johnson;0,9958
Elvis Andrus;2;Ramon Hernandez;0,9951
Elvis Andrus;3;Jason Heyward;0,9939
Elvis Andrus;4;Jose Tabata;0,9935
Elvis Andrus;5;Lorenzo Cain;0,9898
Emil Brown;1;Marwin Gonzalez;0,9914
Emil Brown;2;Dave Collins;0,9906
Emil Brown;3;Robert Andino;0,9873
Emil Brown;4;Mickey Hatcher;0,9736
Emil Brown;5;Lee Tinsley;0,9684
Emilio Bonifacio;1;Devin Mesoraco;0,9979
Emilio Bonifacio;2;Josh Harrison;0,9848
Emilio Bonifacio;3;Alcides Escobar;0,9776
Emilio Bonifacio;4;Jose Reyes;0,9772
Emilio Bonifacio;5;Torii Hunter;0,9747
Endy Chavez;1;Jason Castro;0,9982
Endy Chavez;2;Jason Kipnis;0,997
Endy Chavez;3;Mike Napoli;0,9946
Endy Chavez;4;Todd Hollandsworth;0,9925
Endy Chavez;5;Ken Caminiti;0,9907
Enrique Wilson;1;Pat Borders;0,9898
Enrique Wilson;2;Walt Weiss;0,9873
Enrique Wilson;3;Chris Sabo;0,987
Enrique Wilson;4;Brian Schneider;0,9848
Enrique Wilson;5;Chris Singleton;0,9832
Eric Anthony;1;Ross Gload;0,9891
Eric Anthony;2;Danny Sheaffer;0,9874
Eric Anthony;3;Felix Heredia;0,976
Eric Anthony;4;Gerald Williams;0,9735
Eric Anthony;5;Casey Candaele;0,9632
Eric Bruntlett;1;Richie Sexson;0,9981
Eric Bruntlett;2;John Mayberry;0,9976
Eric Bruntlett;3;Ray Lankford;0,9969
Eric Bruntlett;4;Bill Doran;0,9966
Eric Bruntlett;5;Ryan Klesko;0,9951
Eric Byrnes;1;Neil Walker;0,9954
Eric Byrnes;2;A. J. Ellis;0,9903
Eric Byrnes;3;Milt Cuyler;0,9899
Eric Byrnes;4;Brad Hawpe;0,9881
Eric Byrnes;5;Joe McEwing;0,9856
Eric Chavez;1;Luis Rivas;0,9996
Eric Chavez;2;Randy Milligan;0,9985
Eric Chavez;3;Mike Lowell;0,998
Eric Chavez;4;Corey Hart;0,9972
Eric Chavez;5;Kirby Puckett;0,9943
Eric Davis;1;Troy O'Leary;0,9989
Eric Davis;2;Terrence Long;0,9977
Eric Davis;3;Ivan Calderon;0,9975
Eric Davis;4;Rob Deer;0,9962
Eric Davis;5;Carlos Gonzalez;0,9961
Eric Hinske;1;Phil Bradley;0,9998
Eric Hinske;2;Terrence Long;0,9946
Eric Hinske;3;Pedro Munoz;0,9926
Eric Hinske;4;Jesse Levis;0,992
Eric Hinske;5;Dave Silvestri;0,9896
Eric Hosmer;1;Buster Posey;0,9998
Eric Hosmer;2;Mark Ellis;0,9992
Eric Hosmer;3;Alex Rios;0,9991
Eric Hosmer;4;Justin Morneau;0,999
Eric Hosmer;5;Casey Blake;0,9989
Eric Karros;1;Frank Thomas;0,999
Eric Karros;2;Mike Piazza;0,9986
Eric Karros;3;Phil Bradley;0,9976
Eric Karros;4;Dave Silvestri;0,9973
Eric Karros;5;Chipper Jones;0,996
Eric Milton;1;Trevor Cahill;0,9705
Eric Milton;2;Alex Cole;0,9604
Eric Milton;3;Todd Pratt;0,9423
Eric Milton;4;Mike DeJean;0,941
Eric Milton;5;Mario Diaz;0,9398
Eric Owens;1;Clay Buchholz;0,9977
Eric Owens;2;Sandy Alomar;0,9958
Eric Owens;3;Guillermo Mota;0,9908
Eric Owens;4;Darren Daulton;0,9883
Eric Owens;5;Zack Greinke;0,9849
Eric Show;1;Frank Castillo;0,9755
Eric Show;2;Steve Cooke;0,9578
Eric Show;3;Brian Williams;0,9375
Eric Show;4;Kirk Rueter;0,9281
Eric Show;5;Oliver Perez;0,9214
Eric Young;1;Josh Willingham;0,9964
Eric Young;2;Ian Kinsler;0,995
Eric Young;3;Rob Mackowiak;0,9946
Eric Young;4;Trot Nixon;0,9936
Eric Young;5;Brad Wilkerson;0,9932
Erick Aybar;1;Pokey Reese;0,9886
Erick Aybar;2;Jim Leyritz;0,9816
Erick Aybar;3;Troy Glaus;0,981
Erick Aybar;4;Kelly Gruber;0,9778
Erick Aybar;5;Phil Plantier;0,9659
Erik Bedard;1;Don Kelly;0,9942
Erik Bedard;2;Raul Ibanez;0,9922
Erik Bedard;3;Tony Tarasco;0,9891
Erik Bedard;4;Karim Garcia;0,9868
Erik Bedard;5;Jayson Nix;0,9853
Ernie Riles;1;Bo Diaz;0,9964
Ernie Riles;2;Ken Phelps;0,9923
Ernie Riles;3;Yonder Alonso;0,9884
Ernie Riles;4;Andruw Jones;0,983
Ernie Riles;5;Bob Brenly;0,9828
Ernie Whitt;1;Jason Kipnis;0,9916
Ernie Whitt;2;Jason Castro;0,991
Ernie Whitt;3;Bernie Williams;0,9874
Ernie Whitt;4;Ben Revere;0,9823
Ernie Whitt;5;Joe McEwing;0,9803
Ernie Young;1;Billy Hatcher;0,9987
Ernie Young;2;Scott Fletcher;0,9981
Ernie Young;3;Colby Rasmus;0,9953
Ernie Young;4;Mark Reynolds;0,9947
Ernie Young;5;Devon White;0,9932
Erubiel Durazo;1;Matt Lawton;0,9882
Erubiel Durazo;2;Craig Reynolds;0,9755
Erubiel Durazo;3;Rusty Greer;0,9741
Erubiel Durazo;4;Bernard Gilkey;0,9741
Erubiel Durazo;5;Luis Aguayo;0,9706
Ervin Santana;1;Ted Power;0,9757
Ervin Santana;2;Kelly Stinnett;0,9617
Ervin Santana;3;Kyle Lohse;0,958
Ervin Santana;4;Tommy Milone;0,901
Ervin Santana;5;Chad Kreuter;0,8962
Esmil Rogers;1;Tim Spehr;0,9934
Esmil Rogers;2;Jeff Reboulet;0,9614
Esmil Rogers;3;Sandy Martinez;0,9182
Esmil Rogers;4;Dan Plesac;0,9144
Esmil Rogers;5;Justin Smoak;0,8987
Esteban Loaiza;1;Josh Johnson;0,982
Esteban Loaiza;2;Jeff Fassero;0,9666
Esteban Loaiza;3;Carl Pavano;0,9644
Esteban Loaiza;4;Justin Masterson;0,9634
Esteban Loaiza;5;Ricky Nolasco;0,9633
Evan Longoria;1;Lenny Dykstra;0,9918
Evan Longoria;2;R. J. Reynolds;0,9911
Evan Longoria;3;Tracy Jones;0,9869
Evan Longoria;4;Jim Presley;0,9868
Evan Longoria;5;Dave Berg;0,986
Everth Cabrera;1;Ricky Jordan;0,9944
Everth Cabrera;2;Chris Singleton;0,9939
Everth Cabrera;3;Jeff Keppinger;0,9905
Everth Cabrera;4;Troy Tulowitzki;0,9857
Everth Cabrera;5;Pat Borders;0,9851
F. P. Santangelo;1;Felix Jose;0,9964
F. P. Santangelo;2;Cliff Pennington;0,992
F. P. Santangelo;3;Geno Petralli;0,992
F. P. Santangelo;4;Jay Gibbons;0,989
F. P. Santangelo;5;Barry Bonds;0,9883
Felipe Crespo;1;Gabe Gross;0,9916
Felipe Crespo;2;Jeromy Burnitz;0,9779
Felipe Crespo;3;Jay Bell;0,9723
Felipe Crespo;4;Adrian Gonzalez;0,9684
Felipe Crespo;5;Keith Lockhart;0,968
Felipe Lopez;1;Jon Nunnally;0,99
Felipe Lopez;2;Marvell Wynne;0,9847
Felipe Lopez;3;Michael Bourn;0,9832
Felipe Lopez;4;Clint Barmes;0,9723
Felipe Lopez;5;Peter Bourjos;0,9706
Felix Fermin;1;Clay Buchholz;0,998
Felix Fermin;2;Shane Spencer;0,994
Felix Fermin;3;Dave Silvestri;0,992
Felix Fermin;4;Rich Aurilia;0,9918
Felix Fermin;5;Craig Worthington;0,9911
Felix Heredia;1;Danny Sheaffer;0,9836
Felix Heredia;2;Eric Anthony;0,976
Felix Heredia;3;Scott Eyre;0,9675
Felix Heredia;4;Dennis Cook;0,9647
Felix Heredia;5;Ross Gload;0,9594
Felix Hernandez;1;David Howard;0,9835
Felix Hernandez;2;Dave Collins;0,9831
Felix Hernandez;3;Pedro Alvarez;0,9752
Felix Hernandez;4;R. A. Dickey;0,9748
Felix Hernandez;5;Kim Batiste;0,9664
Felix Jose;1;Jay Gibbons;0,9969
Felix Jose;2;Geno Petralli;0,9969
Felix Jose;3;F. P. Santangelo;0,9964
Felix Jose;4;Cliff Pennington;0,9963
Felix Jose;5;Jeff Francoeur;0,9961
Felix Rodriguez;1;Scott Baker;0,9829
Felix Rodriguez;2;Jay Powell;0,98
Felix Rodriguez;3;David West;0,9779
Felix Rodriguez;4;Ricky Bottalico;0,972
Felix Rodriguez;5;Randy Velarde;0,9677
Fernando Tatis;1;Wallace Johnson;0,9916
Fernando Tatis;2;Austin Jackson;0,9884
Fernando Tatis;3;Ian Desmond;0,9837
Fernando Tatis;4;Marvell Wynne;0,9836
Fernando Tatis;5;Jay Payton;0,981
Fernando Valenzuela;1;Aaron Fultz;0,9289
Fernando Valenzuela;2;Ted Power;0,9015
Fernando Valenzuela;3;Bruce Benedict;0,8677
Fernando Valenzuela;4;Kyle Farnsworth;0,8167
Fernando Valenzuela;5;Steve Bedrosian;0,8007
Fernando Vina;1;Eduardo Escobar;0,9733
Fernando Vina;2;Miguel Tejada;0,9501
Fernando Vina;3;Chris Hoiles;0,9185
Fernando Vina;4;Greg Mathews;0,8981
Fernando Vina;5;Elliot Johnson;0,895
Francisco Cervelli;1;Marwin Gonzalez;0,9707
Francisco Cervelli;2;Paul Molitor;0,9703
Francisco Cervelli;3;Lee Stevens;0,9664
Francisco Cervelli;4;Shane Mack;0,9646
Francisco Cervelli;5;Robert Andino;0,9633
Francisco Cordova;1;Zane Smith;0,9997
Francisco Cordova;2;Jake Peavy;0,9984
Francisco Cordova;3;Ramon Ortiz;0,9981
Francisco Cordova;4;Ismael Valdez;0,9975
Francisco Cordova;5;Terry Mulholland;0,997
Francisco Liriano;1;Todd Wellemeyer;0,958
Francisco Liriano;2;Jonathon Niese;0,9323
Francisco Liriano;3;Jason Schmidt;0,9284
Francisco Liriano;4;Craig Paquette;0,9274
Francisco Liriano;5;Ricky Nolasco;0,9225
Frank Castillo;1;Eric Show;0,9755
Frank Castillo;2;Jason Hammel;0,9632
Frank Castillo;3;Sean Bergman;0,956
Frank Castillo;4;Garrett Stephenson;0,944
Frank Castillo;5;Jamie Moyer;0,9366
Frank Catalanotto;1;Mike Moustakas;0,9902
Frank Catalanotto;2;John Mayberry;0,9898
Frank Catalanotto;3;Greg Walker;0,9896
Frank Catalanotto;4;Armando Rios;0,987
Frank Catalanotto;5;Adam Melhuse;0,986
Frank DiPino;1;Dave Collins;0,9988
Frank DiPino;2;Lee Tinsley;0,9643
Frank DiPino;3;Lee Mazzilli;0,962
Frank DiPino;4;Kim Batiste;0,9583
Frank DiPino;5;Darrell Evans;0,9545
Frank Menechino;1;Randall Delgado;0,9539
Frank Menechino;2;Carlos Gomez;0,9128
Frank Menechino;3;Chris Donnels;0,8954
Frank Menechino;4;Mark Sweeney;0,8894
Frank Menechino;5;Melky Cabrera;0,8751
Frank Thomas;1;Eric Karros;0,999
Frank Thomas;2;Phil Bradley;0,9986
Frank Thomas;3;Mike Piazza;0,9969
Frank Thomas;4;Adam Wainwright;0,9969
Frank Thomas;5;Carlos Gonzalez;0,9961
Frank White;1;George Brett;0,9988
Frank White;2;Jose Lopez;0,9962
Frank White;3;Mark Whiten;0,9961
Frank White;4;Johnny Estrada;0,9961
Frank White;5;Greg Briley;0,9959
Franklin Gutierrez;1;Lorenzo Cain;0,9984
Franklin Gutierrez;2;Daniel Descalso;0,9897
Franklin Gutierrez;3;Gordon Beckham;0,9872
Franklin Gutierrez;4;Jason Heyward;0,9823
Franklin Gutierrez;5;Jose Tabata;0,9789
Franklin Morales;1;John Halama;0,9894
Franklin Morales;2;Juan Cruz;0,9877
Franklin Morales;3;Manny Ramirez;0,9838
Franklin Morales;4;Orlando Merced;0,9813
Franklin Morales;5;Andy Allanson;0,9802
Franklin Stubbs;1;Jacob Cruz;0,9846
Franklin Stubbs;2;Ken Dayley;0,9846
Franklin Stubbs;3;Terrence Long;0,9834
Franklin Stubbs;4;Scott Livingstone;0,9803
Franklin Stubbs;5;Jesse Orosco;0,9795
Fred Lynn;1;Jack Hannahan;0,9973
Fred Lynn;2;Nick Esasky;0,9738
Fred Lynn;3;Hank Conger;0,9592
Fred Lynn;4;Curt Ford;0,9437
Fred Lynn;5;Joe Price;0,9426
Fred McGriff;1;Victor Martinez;0,9983
