Jugador_Base;Ranking;Jugador_Comparable;Correlacion_Pearson
J. D. Davis;4;Dan Jennings;0,8731
J. D. Davis;5;Bob Moose;0,8703
J. D. Drew;1;Adam Melhuse;0,9307
J. D. Drew;2;Scot Thompson;0,9
J. D. Drew;3;Travis Snider;0,8961
J. D. Drew;4;Ralph Terry;0,8791
J. D. Drew;5;Jesse Barber;0,8751
J. D. Martinez;1;Monty Kennedy;0,8924
J. D. Martinez;2;Felix Jose;0,8588
J. D. Martinez;3;Ewell Blackwell;0,8555
J. D. Martinez;4;Ryan Lavarnway;0,8371
J. D. Martinez;5;Barry Foote;0,8306
J. J. Hardy;1;Tom McCreery;0,903
J. J. Hardy;2;Steve Sundra;0,8642
J. J. Hardy;3;Enrique Wilson;0,8628
J. J. Hardy;4;Flash Miller;0,8583
J. J. Hardy;5;Ed Andrews;0,835
J. J. Putz;1;Mike Laga;0,9843
J. J. Putz;2;Jamie Walker;0,9813
J. J. Putz;3;Derek Law;0,9736
J. J. Putz;4;Dean Stone;0,9527
J. J. Putz;5;Jimmie Schaffer;0,9259
J. P. Crawford;1;Juan Uribe;0,9789
J. P. Crawford;2;Rudy York;0,9644
J. P. Crawford;3;Bill Stoneman;0,9511
J. P. Crawford;4;Lamar Johnson;0,9425
J. P. Crawford;5;Hi Myers;0,9398
J. P. Howell;1;Drew Storen;1,0
J. P. Howell;2;Anthony Swarzak;1,0
J. P. Howell;3;Aaron Small;1,0
J. P. Howell;4;Buddy Carlyle;1,0
J. P. Howell;5;Ernie Camacho;1,0
J. R. Murphy;1;Jim Kern;0,9351
J. R. Murphy;2;Harry Spilman;0,91
J. R. Murphy;3;Phil Coke;0,9084
J. R. Murphy;4;Alex Kellner;0,9054
J. R. Murphy;5;Tim Stoddard;0,8853
J. R. Richard;1;Ted Lilly;0,9786
J. R. Richard;2;Ross Ohlendorf;0,9553
J. R. Richard;3;Mike Jeffcoat;0,9357
J. R. Richard;4;Juan Agosto;0,9309
J. R. Richard;5;Phil Maton;0,8775
J. T. Realmuto;1;Greg Gagne;0,9631
J. T. Realmuto;2;Babe Pinelli;0,9569
J. T. Realmuto;3;Garrett Hampson;0,9522
J. T. Realmuto;4;Mitch Garver;0,9494
J. T. Realmuto;5;Cal Abrams;0,9472
J. T. Snow;1;Carl Weilman;0,9151
J. T. Snow;2;Duane Kuiper;0,8744
J. T. Snow;3;Al Newman;0,8724
J. T. Snow;4;Ellie Rodriguez;0,8716
J. T. Snow;5;Wayne Twitchell;0,8563
Jabbo Andrews;1;Curt Blefary;0,9336
Jabbo Andrews;2;Carrenza Howard;0,8894
Jabbo Andrews;3;Pat Meares;0,8784
Jabbo Andrews;4;Ed Goodson;0,8633
Jabbo Andrews;5;Luis Rivas;0,8428
Jace Peterson;1;Lefty Calhoun;0,918
Jace Peterson;2;Pat Deasley;0,9053
Jace Peterson;3;Vic Aldridge;0,8781
Jace Peterson;4;David Riske;0,8709
Jace Peterson;5;Keith Miller;0,8675
Jack Aker;1;Alonzo Boone;0,9872
Jack Aker;2;Jim Presley;0,9661
Jack Aker;3;Ben McDonald;0,9341
Jack Aker;4;Bill Evans;0,9195
Jack Aker;5;Phil Marchildon;0,9179
Jack Baldschun;1;Dick Dietz;0,9287
Jack Baldschun;2;Jacob deGrom;0,8906
Jack Baldschun;3;Jim McCormick;0,887
Jack Baldschun;4;Chick Shorten;0,8815
Jack Baldschun;5;Steve Jeltz;0,8759
Jack Barry;1;Ernie Riles;0,9072
Jack Barry;2;Bill Phillips;0,8903
Jack Barry;3;Cristóbal Torriente;0,8586
Jack Barry;4;Lou Collier;0,8541
Jack Barry;5;Jeff Newman;0,8402
Jack Bentley;1;Jeff Shaw;0,9824
Jack Bentley;2;Leury Garcia;0,9656
Jack Bentley;3;Greg Allen;0,9636
Jack Bentley;4;Ken Williams;0,9617
Jack Bentley;5;Joe Beggs;0,959
Jack Billingham;1;John Corkhill;0,9212
Jack Billingham;2;Aaron Sanchez;0,8956
Jack Billingham;3;Wayne Nordhagen;0,8626
Jack Billingham;4;Shane Mack;0,8556
Jack Billingham;5;Julio Gotay;0,8541
Jack Boyle;1;Ira Thomas;0,9089
Jack Boyle;2;Don Kolloway;0,908
Jack Boyle;3;Mike Redmond;0,9034
Jack Boyle;4;Mark Mulder;0,8993
Jack Boyle;5;Donne Wall;0,8844
Jack Brohamer;1;Herb Barnhill;0,8652
Jack Brohamer;2;Bill Wegman;0,8628
Jack Brohamer;3;Harry Smith;0,8613
Jack Brohamer;4;Hoby Milner;0,8572
Jack Brohamer;5;Chris Hatcher;0,8572
Jack Burdock;1;Jiggs Donahue;0,9761
Jack Burdock;2;Henry Larkin;0,9521
Jack Burdock;3;George Decker;0,948
Jack Burdock;4;Brad Fullmer;0,945
Jack Burdock;5;Dan Meyer;0,9437
Jack Chesbro;1;George Hemming;0,9116
Jack Chesbro;2;Tom Satriano;0,9096
Jack Chesbro;3;Charlie Irwin;0,8921
Jack Chesbro;4;Charlie Deal;0,8787
Jack Chesbro;5;Jim Sundberg;0,8716
Jack Clark;1;Earle Combs;0,882
Jack Clark;2;Eric Karros;0,8627
Jack Clark;3;Bob Locker;0,8604
Jack Clark;4;Gary Thomasson;0,8593
Jack Clark;5;Dave Robertson;0,8458
Jack Clements;1;Bob Brenly;0,9773
Jack Clements;2;Sonny Jackson;0,9577
Jack Clements;3;Willie Calhoun;0,95
Jack Clements;4;Ildemaro Vargas;0,945
Jack Clements;5;Brad Fullmer;0,9415
Jack Coombs;1;David Huff;0,998
Jack Coombs;2;Tom Gorman;0,9887
Jack Coombs;3;Jeffrey Springs;0,9884
Jack Coombs;4;Dan Bankhead;0,9869
Jack Coombs;5;Carson Fulmer;0,9869
Jack Crooks;1;Felix Mantilla;0,9352
Jack Crooks;2;Dexter Fowler;0,9293
Jack Crooks;3;Steve Trout;0,9241
Jack Crooks;4;Irish Meusel;0,9103
Jack Crooks;5;Tim Teufel;0,8972
Jack Doyle;1;Mark Grudzielanek;0,9622
Jack Doyle;2;Bill White;0,9424
Jack Doyle;3;Bill McClellan;0,9341
Jack Doyle;4;Pete Runnels;0,9171
Jack Doyle;5;Jeff Newman;0,914
Jack Dunn;1;Lee Magee;0,8994
Jack Dunn;2;Ray Mueller;0,8896
Jack Dunn;3;Mack Eggleston;0,8877
Jack Dunn;4;Tito Landrum;0,8841
Jack Dunn;5;Tommy Byrne;0,8802
Jack Farrell;1;Hick Carpenter;0,933
Jack Farrell;2;Curt Walker;0,9153
Jack Farrell;3;Russell Branyan;0,8908
Jack Farrell;4;Roy Campanella;0,867
Jack Farrell;5;Al Lopez;0,8593
Jack Fisher;1;Bob Cerv;0,8574
Jack Fisher;2;Bob Seeds;0,8566
Jack Fisher;3;Jim Pendleton;0,8469
Jack Fisher;4;Red Smith;0,8465
Jack Fisher;5;Brett Tomko;0,8428
Jack Flaherty;1;Brad Keller;0,9906
Jack Flaherty;2;Tim Hill;0,9851
Jack Flaherty;3;Dennis Cook;0,9742
Jack Flaherty;4;Bob Wells;0,9717
Jack Flaherty;5;Rusty Meacham;0,9635
Jack Fournier;1;Adolfo Phillips;0,944
Jack Fournier;2;Ron Pruitt;0,9341
Jack Fournier;3;Big Bill Smith;0,9019
Jack Fournier;4;Jim McCormick;0,8791
Jack Fournier;5;Joe Christopher;0,8736
Jack Glasscock;1;Sam Trott;0,9146
Jack Glasscock;2;Alexei Ramirez;0,9001
Jack Glasscock;3;Jeremy Hermida;0,8534
Jack Glasscock;4;Phil Coke;0,8401
Jack Glasscock;5;Juan Rivera;0,8084
Jack Graney;1;Aaron Hill;0,8903
Jack Graney;2;Matt Capps;0,8876
Jack Graney;3;Joe Ross;0,8869
Jack Graney;4;Brandon Woodruff;0,8844
Jack Graney;5;Don Carrithers;0,8728
Jack Hamilton;1;Otis Starks;0,9981
Jack Hamilton;2;Casey Cox;0,9457
Jack Hamilton;3;Marco Scutaro;0,9431
Jack Hamilton;4;Stephen Strasburg;0,9305
Jack Hamilton;5;Ed Taubensee;0,9292
Jack Hannahan;1;Dan Ford;0,9562
Jack Hannahan;2;Gus Zernial;0,9372
Jack Hannahan;3;Matt Garza;0,9286
Jack Hannahan;4;Jack Sanford;0,9262
Jack Hannahan;5;Frank Bowerman;0,9076
Jack Harper;1;Joe Glenn;0,967
Jack Harper;2;Milt Gaston;0,9544
Jack Harper;3;Luis Lopez;0,9184
Jack Harper;4;Pat Putnam;0,9168
Jack Harper;5;Jorge Posada;0,9098
Jack Harshman;1;Joey Eischen;0,9628
Jack Harshman;2;Rick Langford;0,957
Jack Harshman;3;Reynaldo Lopez;0,9544
Jack Harshman;4;Andy Pafko;0,9395
Jack Harshman;5;Charlie Hough;0,9245
Jack Heidemann;1;Van Mungo;0,9021
Jack Heidemann;2;Byung-Hyun Kim;0,9014
Jack Heidemann;3;Eric Rasmussen;0,9001
Jack Heidemann;4;Midre Cummings;0,8986
Jack Heidemann;5;Darren Bragg;0,8968
Jack Hiatt;1;Eddie Pellagrini;0,9821
Jack Hiatt;2;Tommy Griffith;0,9775
Jack Hiatt;3;Roy Spencer;0,9722
Jack Hiatt;4;Kid Elberfeld;0,9712
Jack Hiatt;5;Jason Michaels;0,9684
Jack Howell;1;Joe Panik;0,9017
Jack Howell;2;Jim Roland;0,8934
Jack Howell;3;Pat Malone;0,8912
Jack Howell;4;Ron Hunt;0,8849
Jack Howell;5;Ed Glynn;0,8846
Jack Knott;1;Terry Puhl;0,9548
Jack Knott;2;Mitch Williams;0,953
Jack Knott;3;Lee Maye;0,8864
Jack Knott;4;Jim Johnson;0,8835
Jack Knott;5;Dmitri Young;0,8779
Jack Kralick;1;Quincy Trouppe;0,9564
Jack Kralick;2;Steve Ontiveros;0,956
Jack Kralick;3;Brian Dorsett;0,9543
Jack Kralick;4;Aaron Fultz;0,9543
Jack Kralick;5;Jerry Walker;0,9543
Jack Kramer;1;Kent Bottenfield;0,9564
Jack Kramer;2;Greg Allen;0,9394
Jack Kramer;3;Rick Aguilera;0,9383
Jack Kramer;4;Jim Clinton;0,9345
Jack Kramer;5;Jason Smith;0,93
Jack Lapp;1;Bronson Arroyo;0,9424
Jack Lapp;2;Tommy Dowd;0,9279
Jack Lapp;3;Shoeless Joe Jackson;0,9152
Jack Lapp;4;Cap Anson;0,9141
Jack Lapp;5;Paul Zuvella;0,9054
Jack Manning;1;Bob Oliver;0,882
Jack Manning;2;Bobby Brown;0,8799
Jack Manning;3;Larry Woodall;0,858
Jack Manning;4;Cherokee Fisher;0,8579
Jack Manning;5;Lew McCarty;0,8571
Jack Marshall;1;Bruce Petway;0,9725
Jack Marshall;2;Roy Smith;0,9714
Jack Marshall;3;Hal Naragon;0,9707
Jack Marshall;4;Subby Byas;0,968
Jack Marshall;5;Socks Seibold;0,9673
Jack McCarthy;1;Garrett Hampson;0,9398
Jack McCarthy;2;Cal Abrams;0,938
Jack McCarthy;3;Nap Rucker;0,9327
Jack McCarthy;4;Ray Chapman;0,9319
Jack McCarthy;5;Jason Michaels;0,9316
Jack McDowell;1;Carl Willis;0,9728
Jack McDowell;2;Jose Hernandez;0,9681
Jack McDowell;3;Doug Clemens;0,9664
Jack McDowell;4;Cap Peterson;0,966
Jack McDowell;5;Bill Zuber;0,9652
Jack Meyers;1;Riggs Stephenson;0,9507
Jack Meyers;2;Matt Clement;0,9378
Jack Meyers;3;Ned Hanlon;0,9202
Jack Meyers;4;Randy Wolf;0,9079
Jack Meyers;5;Webster McDonald;0,8945
Jack Morris;1;Hiram Bocachica;0,9084
Jack Morris;2;Ron Kittle;0,8897
Jack Morris;3;Johnny Antonelli;0,8766
Jack Morris;4;Tony Muser;0,8736
Jack Morris;5;Dale Berra;0,8732
Jack O'Brien;1;Randy Lerch;0,9177
Jack O'Brien;2;Dick Sisler;0,9091
Jack O'Brien;3;Mike Pagliarulo;0,9065
Jack O'Brien;4;Andy High;0,9025
Jack O'Brien;5;Jedd Gyorko;0,9008
Jack O'Connor;1;Charlie Mason;0,969
Jack O'Connor;2;Donne Wall;0,9579
Jack O'Connor;3;Keith Osik;0,9344
Jack O'Connor;4;John Moses;0,9277
Jack O'Connor;5;Mark Mulder;0,9148
Jack Pfiester;1;Carlos Marmol;0,9624
Jack Pfiester;2;Samuel Byrd;0,9516
Jack Pfiester;3;Stan Hack;0,9458
Jack Pfiester;4;Eddie Moore;0,9276
Jack Pfiester;5;Bernard Gilkey;0,9272
Jack Phillips;1;Chuck McElroy;0,9903
Jack Phillips;2;Craig Reynolds;0,989
Jack Phillips;3;Johnny Hodapp;0,9884
Jack Phillips;4;Bruce Chen;0,9881
Jack Phillips;5;Scott Bradley;0,9851
Jack Powell;1;Adolfo Phillips;0,961
Jack Powell;2;Cam Carreon;0,9154
Jack Powell;3;Joe Christopher;0,8768
Jack Powell;4;Stephen Vogt;0,8746
Jack Powell;5;Ramon Ramirez;0,8696
Jack Quinn;1;Barry Foote;0,8781
Jack Quinn;2;Dick Sisler;0,8634
Jack Quinn;3;Daniel Bard;0,8602
Jack Quinn;4;Monty Kennedy;0,8497
Jack Quinn;5;Ed Roebuck;0,8274
Jack Remsen;1;Tex Clevenger;0,9471
Jack Remsen;2;Ed Abbaticchio;0,9446
Jack Remsen;3;Joe Tinker;0,9392
Jack Remsen;4;Chuck Crim;0,9313
Jack Remsen;5;Willie Jones;0,9287
Jack Rothrock;1;Billy Clingman;0,9713
Jack Rothrock;2;Willie Davis;0,9671
Jack Rothrock;3;Johnny Hodapp;0,955
Jack Rothrock;4;Bert Gallia;0,9537
Jack Rothrock;5;Tom Henke;0,9531
Jack Rowe;1;Wally Westlake;0,8451
Jack Rowe;2;Dave Silvestri;0,781
Jack Rowe;3;Ray Mueller;0,7441
Jack Rowe;4;Jake Beckley;0,7364
Jack Rowe;5;Jorge Cantu;0,7281
Jack Russell;1;Ward Miller;0,9209
Jack Russell;2;Kirby Yates;0,9181
Jack Russell;3;Bill Voiselle;0,9075
Jack Russell;4;Mat Latos;0,9065
Jack Russell;5;Wilmer Difo;0,889
Jack Ryan;1;Ricky Jordan;0,8925
Jack Ryan;2;Edwin Encarnacion;0,8916
Jack Ryan;3;Ed Andrews;0,8864
Jack Ryan;4;Jack O'Brien;0,8712
Jack Ryan;5;Bill Merritt;0,8596
Jack Sanford;1;Jack Hannahan;0,9262
Jack Sanford;2;Orval Grove;0,9204
Jack Sanford;3;Neal Heaton;0,9087
Jack Sanford;4;Dutch Henry;0,9008
Jack Sanford;5;Preacher Henry;0,8759
Jack Scott;1;Alex Ochoa;0,9566
Jack Scott;2;Jake Powell;0,9498
Jack Scott;3;Craig Monroe;0,9237
Jack Scott;4;Mule Haas;0,886
Jack Scott;5;Win Mercer;0,8789
Jack Smith;1;Bill Dietrich;0,9135
Jack Smith;2;Toby Hall;0,9051
Jack Smith;3;Billy Sample;0,9013
Jack Smith;4;Joe Coleman;0,898
Jack Smith;5;Steve Barber;0,8964
Jack Stivetts;1;Rick Monday;0,8838
Jack Stivetts;2;Walter Johnson;0,8815
Jack Stivetts;3;Todd Benzinger;0,868
Jack Stivetts;4;Rick White;0,8662
Jack Stivetts;5;Bobby Doerr;0,864
Jack Taylor;1;Scott Bradley;0,9752
Jack Taylor;2;Harry Walker;0,9728
Jack Taylor;3;Ray Herbert;0,962
Jack Taylor;4;George Davis;0,9572
Jack Taylor;5;Jim Piersall;0,9572
Jack Tobin;1;Matt Sinatro;0,9837
Jack Tobin;2;Tim Mayza;0,9756
Jack Tobin;3;Carlos Reyes;0,9756
Jack Tobin;4;Joba Chamberlain;0,9715
Jack Tobin;5;Hipolito Pichardo;0,9713
Jack Warhop;1;Ron Davis;0,9661
Jack Warhop;2;Jeff Brantley;0,9567
Jack Warhop;3;Clyde Vollmer;0,9565
Jack Warhop;4;Paul Mirabella;0,9558
Jack Warhop;5;Glenn Wright;0,9496
Jack Warner;1;Will Venable;0,9439
Jack Warner;2;Chris Codiroli;0,9118
Jack Warner;3;Trevor Williams;0,9091
Jack Warner;4;Chick Gandil;0,8739
Jack Warner;5;Charlie Jamieson;0,8626
Jack Wilson;1;Lou Dials;0,8931
Jack Wilson;2;Lucas Giolito;0,8822
Jack Wilson;3;Maury Wills;0,8784
Jack Wilson;4;Al Newman;0,8712
Jack Wilson;5;Joe Green;0,8634
Jackie Bradley;1;Mike Remlinger;0,8644
Jackie Bradley;2;Mike Fitzgerald;0,8626
Jackie Bradley;3;Stephen Strasburg;0,8496
Jackie Bradley;4;Mike Squires;0,8471
Jackie Bradley;5;Daniel Murphy;0,8414
Jackie Brandt;1;Lance Richbourg;0,9336
Jackie Brandt;2;Shane Bieber;0,893
Jackie Brandt;3;Conor Gillaspie;0,8799
Jackie Brandt;4;Gary Bennett;0,8781
Jackie Brandt;5;Jayson Werth;0,8779
Jackie Collum;1;Casey Fossum;0,9723
Jackie Collum;2;Terry Mathews;0,9717
Jackie Collum;3;Vicente Palacios;0,9713
Jackie Collum;4;Cam Carreon;0,9588
Jackie Collum;5;Kyle Hendricks;0,9571
Jackie Hayes;1;Eddie Kasko;0,9694
Jackie Hayes;2;Donovan Osborne;0,9486
Jackie Hayes;3;Milt Cuyler;0,9202
Jackie Hayes;4;Tyler Naquin;0,9095
Jackie Hayes;5;Scott Bankhead;0,8924
Jackie Hernandez;1;Lee May;0,9953
Jackie Hernandez;2;Jim Gosger;0,9932
Jackie Hernandez;3;Adam Everett;0,991
Jackie Hernandez;4;Larry Dierker;0,9907
Jackie Hernandez;5;Marty McManus;0,9905
Jackie Jensen;1;Jose Lopez;0,9245
Jackie Jensen;2;Silver Flint;0,896
Jackie Jensen;3;Zane Smith;0,8928
Jackie Jensen;4;Heinie Zimmerman;0,88
Jackie Jensen;5;Ted Strong;0,8716
Jackie Robinson;1;Roy Smith;0,9789
Jackie Robinson;2;Roy Mahaffey;0,9699
Jackie Robinson;3;Alex McCarthy;0,9642
Jackie Robinson;4;Hank Foiles;0,9641
Jackie Robinson;5;Joe Koppe;0,9602
Jacob Barnes;1;Sean Newcomb;0,9563
Jacob Barnes;2;Maicer Izturis;0,952
Jacob Barnes;3;Eric Soderholm;0,9349
Jacob Barnes;4;Dots Miller;0,9343
Jacob Barnes;5;Jose Oquendo;0,9332
Jacob Cruz;1;Bernie Williams;0,9464
Jacob Cruz;2;Bob Tewksbury;0,9379
Jacob Cruz;3;Joe Decker;0,9326
Jacob Cruz;4;Jeff Reardon;0,9208
Jacob Cruz;5;Joe Haynes;0,9144
Jacob Stallings;1;Steve Parris;0,9671
Jacob Stallings;2;Denny Walling;0,9662
Jacob Stallings;3;Jimmy Ring;0,9478
Jacob Stallings;4;Carl Willis;0,9478
Jacob Stallings;5;Jack Phillips;0,9464
Jacob deGrom;1;Jim Scott;0,9585
Jacob deGrom;2;Ryan Klesko;0,9549
Jacob deGrom;3;Tom Cheney;0,9469
Jacob deGrom;4;Ivan Murrell;0,9392
Jacob deGrom;5;Wally Schang;0,9338
Jacoby Ellsbury;1;Preacher Henry;0,9518
Jacoby Ellsbury;2;Jack Warhop;0,9291
Jacoby Ellsbury;3;Todd Coffey;0,9191
Jacoby Ellsbury;4;Scott Bankhead;0,8991
Jacoby Ellsbury;5;Todd Wellemeyer;0,8982
Jacque Jones;1;Tim Federowicz;0,9244
Jacque Jones;2;Craig Paquette;0,9166
Jacque Jones;3;Art Fowler;0,868
Jacque Jones;4;Honus Wagner;0,8346
Jacque Jones;5;Pete Mackanin;0,8319
Jaime Garcia;1;Chuck Diering;0,9209
Jaime Garcia;2;Tony Oliva;0,9196
Jaime Garcia;3;Tom Candiotti;0,9144
Jaime Garcia;4;Al Fitzmorris;0,9101
Jaime Garcia;5;Keith Moreland;0,9052
Jaime Navarro;1;Coco Crisp;0,9187
Jaime Navarro;2;George Winter;0,8598
Jaime Navarro;3;Jim Roland;0,859
Jaime Navarro;4;Luis Torrens;0,8137
Jaime Navarro;5;Jerry Moses;0,8136
Jake Arrieta;1;Bill Sudakis;0,9328
Jake Arrieta;2;Chris Heisey;0,9214
Jake Arrieta;3;Corbin Burnes;0,9156
Jake Arrieta;4;Sean Newcomb;0,9101
Jake Arrieta;5;Al Mamaux;0,8963
Jake Beckley;1;Mark Loretta;0,8164
Jake Beckley;2;Mike Sadek;0,76
Jake Beckley;3;Craig Paquette;0,7549
Jake Beckley;4;George Giles;0,7447
Jake Beckley;5;Jack Rowe;0,7364
Jake Daubert;1;Michael Saunders;0,9483
Jake Daubert;2;Putsy Caballero;0,9396
Jake Daubert;3;Walt Moryn;0,9244
Jake Daubert;4;Aaron Heilman;0,9185
Jake Daubert;5;Charlie Dexter;0,9143
Jake Diekman;1;Ken Sanders;0,9201
Jake Diekman;2;Silver King;0,9184
Jake Diekman;3;Damon Buford;0,9183
Jake Diekman;4;Tim Naehring;0,9096
Jake Diekman;5;John O'Donoghue;0,8912
Jake Dunn;1;Art Whitney;0,9131
Jake Dunn;2;Pete Hill;0,8807
Jake Dunn;3;Kevin Newman;0,8743
Jake Dunn;4;Bob Rhoads;0,8426
Jake Dunn;5;Johnny Humphries;0,8284
Jake Early;1;Flash Miller;0,9703
Jake Early;2;Jake Flowers;0,9194
Jake Early;3;Frank Bolling;0,9178
Jake Early;4;Roy Smalley;0,9118
Jake Early;5;Roy Henshaw;0,8941
Jake Flowers;1;Jake Early;0,9194
Jake Flowers;2;Jeff Frye;0,9101
Jake Flowers;3;Tony Lazzeri;0,9057
Jake Flowers;4;Frank O'Rourke;0,8992
Jake Flowers;5;Flash Miller;0,897
Jake Gibbs;1;Darrin Fletcher;0,9431
Jake Gibbs;2;Jo-Jo Moore;0,9417
Jake Gibbs;3;Cleon Jones;0,9394
Jake Gibbs;4;Raul Ibanez;0,9066
Jake Gibbs;5;Miguel Batista;0,9011
Jake Lamb;1;Miguel Andujar;0,9055
Jake Lamb;2;Chris Herrmann;0,9054
Jake Lamb;3;Manny Parra;0,9039
Jake Lamb;4;Corey Knebel;0,8797
Jake Lamb;5;Jose Veras;0,8797
Jake Marisnick;1;Duke Cleveland;0,9657
Jake Marisnick;2;Vic Correll;0,9565
Jake Marisnick;3;Saul Rogovin;0,9404
Jake Marisnick;4;Alex Diaz;0,9401
Jake Marisnick;5;Chris Flexen;0,9241
Jake McGee;1;Brad Havens;1,0
Jake McGee;2;Dave Tobik;1,0
Jake McGee;3;Max Manning;0,994
Jake McGee;4;Dallas Green;0,9918
Jake McGee;5;Al Ferrara;0,9916
Jake Miller;1;Noodles Hahn;0,9379
Jake Miller;2;Clyde Milan;0,9079
Jake Miller;3;Joe Stripp;0,8966
Jake Miller;4;Billy Holland;0,8701
Jake Miller;5;Jim Beauchamp;0,87
Jake Odorizzi;1;Fred Kendall;0,9096
Jake Odorizzi;2;Claude Raymond;0,8982
Jake Odorizzi;3;Dwight Smith;0,8832
Jake Odorizzi;4;Jonathon Niese;0,8823
Jake Odorizzi;5;Russ Springer;0,8667
Jake Peavy;1;Frank House;0,8773
Jake Peavy;2;Walker Buehler;0,8745
Jake Peavy;3;Travis Ishikawa;0,8708
Jake Peavy;4;Ray Powell;0,8668
Jake Peavy;5;Joe Spencer;0,8542
Jake Powell;1;Jack Scott;0,9498
Jake Powell;2;Alex Ochoa;0,9156
Jake Powell;3;Domingo Ramos;0,9102
Jake Powell;4;Chris Johnson;0,9087
Jake Powell;5;Ray Hayworth;0,8838
Jake Stahl;1;Von Joshua;0,9898
Jake Stahl;2;Ralph Young;0,9842
Jake Stahl;3;Emmet Heidrick;0,9799
Jake Stahl;4;Eggie Hensley;0,9752
Jake Stahl;5;Carlos May;0,9751
Jake Stenzel;1;Lance Richbourg;0,9166
Jake Stenzel;2;Gil Hatfield;0,9074
Jake Stenzel;3;Harold Reynolds;0,9051
Jake Stenzel;4;Trot Nixon;0,8773
Jake Stenzel;5;Willis Hudlin;0,8759
Jake Stephens;1;Bill Barrett;0,9777
Jake Stephens;2;Kevin Ritz;0,9648
Jake Stephens;3;Matt Alexander;0,9453
Jake Stephens;4;Johnnie LeMaster;0,9449
Jake Stephens;5;Derek Dietrich;0,944
Jake Wade;1;So Taguchi;0,9844
Jake Wade;2;Fred Brickell;0,9549
Jake Wade;3;Chad Bradford;0,9457
Jake Wade;4;Tim Salmon;0,9446
Jake Wade;5;Neifi Perez;0,931
Jake Westbrook;1;Raimel Tapia;0,977
Jake Westbrook;2;Bill Travers;0,9578
Jake Westbrook;3;Nick Martinez;0,9035
Jake Westbrook;4;Gary Ross;0,8894
Jake Westbrook;5;Ricardo Rincon;0,8883
Jakie May;1;Max Manning;0,9776
Jakie May;2;Al Ferrara;0,9768
Jakie May;3;Dallas Green;0,9765
Jakie May;4;Brad Havens;0,9755
Jakie May;5;Dave Tobik;0,9755
Jakob Junis;1;Charlie Smith;0,9456
Jakob Junis;2;Zack Wheat;0,9312
Jakob Junis;3;Brian Hunter;0,9173
Jakob Junis;4;Bobby Thomson;0,911
Jakob Junis;5;Tex Carleton;0,9098
James Baldwin;1;Nate Jones;0,9457
James Baldwin;2;Al Milnar;0,942
James Baldwin;3;Mike Norris;0,9305
James Baldwin;4;Ken Silvestri;0,9249
James Baldwin;5;Larry Doyle;0,8998
James Casey;1;Miguel de la Hoz;0,9478
James Casey;2;Robert Andino;0,8672
James Casey;3;Joe Yeager;0,8418
James Casey;4;Hughie Critz;0,8206
James Casey;5;Lester Lockett;0,8026
James Loney;1;Ron Kittle;0,9683
James Loney;2;Eric Owens;0,9536
James Loney;3;Charlie Puleo;0,9309
James Loney;4;Hiram Bocachica;0,9187
James Loney;5;Tony Muser;0,9054
James McCann;1;Jonathon Niese;0,9236
James McCann;2;Jerry Johnson;0,9178
James McCann;3;Ethan Allen;0,9038
James McCann;4;Mike Mordecai;0,8951
James McCann;5;Dwight Smith;0,8897
James Mouton;1;Chad Kreuter;0,8939
James Mouton;2;Frank Hankinson;0,8623
James Mouton;3;Pat Hentgen;0,8535
James Mouton;4;Orlando Merced;0,8529
James Mouton;5;Scott Downs;0,8485
James Paxton;1;Jim Ray;0,9886
James Paxton;2;Mahlon Duckett;0,9434
James Paxton;3;Kerry Ligtenberg;0,9393
James Paxton;4;Jose Gonzalez;0,9329
James Paxton;5;Anthony Santander;0,9217
James Shields;1;Lee Grissom;0,9563
James Shields;2;Darren Lewis;0,9103
James Shields;3;Carlos Sanchez;0,9069
James Shields;4;Bob McGraw;0,8972
James Shields;5;Ramiro Ramírez;0,8799
James Stafford;1;Ron Tingley;0,9602
James Stafford;2;Scott Barlow;0,9487
James Stafford;3;Whit Wyatt;0,9335
James Stafford;4;Benji Gil;0,9247
James Stafford;5;Elvis Andrus;0,9242
Jameson Taillon;1;Mike Rivera;0,96
Jameson Taillon;2;Tony Kemp;0,9591
Jameson Taillon;3;John Candelaria;0,9545
Jameson Taillon;4;Phil Hughes;0,9532
Jameson Taillon;5;Robin Roberts;0,9532
Jamey Carroll;1;Steve McCatty;0,9861
Jamey Carroll;2;Morgan Ensberg;0,9861
Jamey Carroll;3;Jeimer Candelario;0,9836
Jamey Carroll;4;Johnny Niggeling;0,9826
Jamey Carroll;5;Felix Heredia;0,9818
Jamey Wright;1;Ender Inciarte;0,9468
Jamey Wright;2;Pepper Daniels;0,9206
Jamey Wright;3;Art Shamsky;0,9072
Jamey Wright;4;Andy Coakley;0,8858
Jamey Wright;5;Chuck Crim;0,8701
Jamie Easterly;1;Bud Podbielan;0,9943
Jamie Easterly;2;Todd Frohwirth;0,9491
Jamie Easterly;3;Frank Castillo;0,9475
Jamie Easterly;4;Herb Score;0,9425
Jamie Easterly;5;J. P. Howell;0,94
Jamie Moyer;1;Jerry Reed;0,9773
Jamie Moyer;2;Bill Hart;0,9649
Jamie Moyer;3;Bud Barbee;0,9368
Jamie Moyer;4;Luis Rivera;0,9308
Jamie Moyer;5;Felix Fermin;0,9267
