Jugador_Base;Ranking;Jugador_Comparable;Correlacion_Pearson
Jurickson Profar;5;Graig Nettles;0,8244
Justin Morneau;1;Yasmani Grandal;0,9053
Justin Morneau;2;Ross Youngs;0,8319
Justin Morneau;3;Julio Lugo;0,8208
Justin Morneau;4;Josh Willingham;0,8177
Justin Morneau;5;Ducky Holmes;0,8001
Justin Smoak;1;Bill Killefer;0,9303
Justin Smoak;2;Lou Piniella;0,9296
Justin Smoak;3;Casey Stengel;0,8616
Justin Smoak;4;Buck Weaver;0,8125
Justin Smoak;5;Pete Runnels;0,8086
Justin Turner;1;Oscar Charleston;0,9586
Justin Turner;2;Joey Cora;0,9266
Justin Turner;3;Mo Vaughn;0,9171
Justin Turner;4;Pete Rose;0,8567
Justin Turner;5;Ron Cey;0,8507
Justin Upton;1;Dick Stuart;0,8853
Justin Upton;2;Gus Zernial;0,883
Justin Upton;3;Ken Keltner;0,8593
Justin Upton;4;Paul Goldschmidt;0,8515
Justin Upton;5;Casey Blake;0,8081
Keith Hernandez;1;Fernando Vina;0,9211
Keith Hernandez;2;Bill Joyce;0,8613
Keith Hernandez;3;Jerry Priddy;0,86
Keith Hernandez;4;Silver Flint;0,8567
Keith Hernandez;5;Aaron Hicks;0,8425
Keith Moreland;1;George Browne;0,9388
Keith Moreland;2;Jeromy Burnitz;0,9372
Keith Moreland;3;Dewey Creacy;0,8631
Keith Moreland;4;David Peralta;0,8605
Keith Moreland;5;Duff Cooley;0,8386
Kelly Johnson;1;Lonny Frey;0,9162
Kelly Johnson;2;Darin Erstad;0,8821
Kelly Johnson;3;Ty Wigginton;0,8807
Kelly Johnson;4;Adam Frazier;0,8288
Kelly Johnson;5;Corey Patterson;0,828
Ken Berry;1;Wil Cordero;0,9017
Ken Berry;2;Jack Clark;0,7792
Ken Berry;3;Howie Kendrick;0,7579
Ken Berry;4;George Van Haltren;0,7544
Ken Berry;5;Mark Trumbo;0,7514
Ken Boyer;1;Johnny Bates;0,9264
Ken Boyer;2;John Hummel;0,8737
Ken Boyer;3;Omar Infante;0,8603
Ken Boyer;4;Cliff Floyd;0,8512
Ken Boyer;5;Gregg Jefferies;0,8415
Ken Caminiti;1;Robin Yount;0,9141
Ken Caminiti;2;Red Schoendienst;0,9096
Ken Caminiti;3;Germany Schaefer;0,8873
Ken Caminiti;4;Buddy Bell;0,8634
Ken Caminiti;5;Barry Bonds;0,8513
Ken Griffey;1;Brian Dozier;0,8858
Ken Griffey;2;Heinie Wagner;0,8516
Ken Griffey;3;Russ Wrightstone;0,8503
Ken Griffey;4;Mike Sweeney;0,8445
Ken Griffey;5;Sid Gordon;0,8171
Ken Henderson;1;Geoff Jenkins;0,9196
Ken Henderson;2;Bobby Higginson;0,9116
Ken Henderson;3;Mickey Owen;0,868
Ken Henderson;4;Jim Russell;0,8673
Ken Henderson;5;Sal Bando;0,8568
Ken Keltner;1;Justin Upton;0,8593
Ken Keltner;2;George Cutshaw;0,8217
Ken Keltner;3;Damian Miller;0,8074
Ken Keltner;4;Jack Warner;0,7993
Ken Keltner;5;Ed Herrmann;0,7931
Ken Landreaux;1;Tony Taylor;0,9173
Ken Landreaux;2;Ned Hanlon;0,9064
Ken Landreaux;3;Nick Swisher;0,863
Ken Landreaux;4;Willie Mays;0,8625
Ken Landreaux;5;Ken Henderson;0,8464
Ken McMullen;1;Ned Hanlon;0,8666
Ken McMullen;2;Lou Boudreau;0,854
Ken McMullen;3;Sam Wise;0,851
Ken McMullen;4;Charlie Moore;0,8428
Ken McMullen;5;Charlie Comiskey;0,8244
Ken Oberkfell;1;Bill Coughlin;0,9498
Ken Oberkfell;2;Whitey Lockman;0,8562
Ken Oberkfell;3;Buster Posey;0,8501
Ken Oberkfell;4;Lou Criger;0,844
Ken Oberkfell;5;Jerry Adair;0,8362
Ken Reitz;1;Daryl Boston;0,861
Ken Reitz;2;Bill Kuehne;0,8562
Ken Reitz;3;Al Zarilla;0,8518
Ken Reitz;4;George Gore;0,8488
Ken Reitz;5;Bill Hallman;0,8388
Ken Singleton;1;Edd Roush;0,858
Ken Singleton;2;Bobby Veach;0,8535
Ken Singleton;3;Walt Weiss;0,8163
Ken Singleton;4;Miguel Tejada;0,8046
Ken Singleton;5;Bill Spiers;0,7742
Ken Williams;1;Al Bridwell;0,9551
Ken Williams;2;Sid Gordon;0,9341
Ken Williams;3;Dante Bichette;0,9048
Ken Williams;4;Cliff Floyd;0,8944
Ken Williams;5;Johnny Bates;0,8928
Kendrys Morales;1;Dave Cash;0,8672
Kendrys Morales;2;Lou Criger;0,8426
Kendrys Morales;3;Tom Brookens;0,8373
Kendrys Morales;4;Ronnie Belliard;0,8238
Kendrys Morales;5;Cap Anson;0,8075
Kenny Lofton;1;Chris Hoiles;0,9449
Kenny Lofton;2;Leon Durham;0,8748
Kenny Lofton;3;Frank O'Rourke;0,8427
Kenny Lofton;4;Ossie Vitt;0,8419
Kenny Lofton;5;Eric Young;0,8359
Kent Hrbek;1;Doc Johnston;0,867
Kent Hrbek;2;Nick Hundley;0,8645
Kent Hrbek;3;Gary Pettis;0,8515
Kent Hrbek;4;Jim Bottomley;0,8447
Kent Hrbek;5;Buck Martinez;0,8423
Ketel Marte;1;Willie Crawford;0,9533
Ketel Marte;2;Larry Parrish;0,8509
Ketel Marte;3;Joe Quinn;0,8285
Ketel Marte;4;Tony Perez;0,8157
Ketel Marte;5;Dave Winfield;0,8124
Kevin Bass;1;Gene Alley;0,8497
Kevin Bass;2;Dave Foutz;0,8455
Kevin Bass;3;Willie Upshaw;0,8029
Kevin Bass;4;Rollie Zeider;0,802
Kevin Bass;5;Bob Fothergill;0,7932
Kevin Kiermaier;1;Freddy Parent;0,897
Kevin Kiermaier;2;Brian Jordan;0,886
Kevin Kiermaier;3;Kip Selbach;0,8818
Kevin Kiermaier;4;Bobby Wine;0,8681
Kevin Kiermaier;5;Ralph Garr;0,8403
Kevin McReynolds;1;Mike Mitchell;0,9641
Kevin McReynolds;2;Oscar Melillo;0,8886
Kevin McReynolds;3;Candy Nelson;0,8823
Kevin McReynolds;4;Damaso Garcia;0,8814
Kevin McReynolds;5;Jo-Jo Moore;0,8648
Kevin Millar;1;Tony Batista;0,8955
Kevin Millar;2;Jackie Bradley;0,8928
Kevin Millar;3;Dan Wilson;0,89
Kevin Millar;4;Steve Kemp;0,8899
Kevin Millar;5;Chuck Klein;0,8727
Kevin Mitchell;1;Aaron Hicks;0,8679
Kevin Mitchell;2;Asdrubal Cabrera;0,8624
Kevin Mitchell;3;Jerry Priddy;0,8269
Kevin Mitchell;4;Rick Dempsey;0,8249
Kevin Mitchell;5;Dexter Fowler;0,7929
Kevin Seitzer;1;Jimmy Bloodworth;0,9389
Kevin Seitzer;2;Cookie Rojas;0,7994
Kevin Seitzer;3;Hal Lanier;0,7978
Kevin Seitzer;4;Shoeless Joe Jackson;0,7778
Kevin Seitzer;5;Del Pratt;0,7763
Kevin Stocker;1;Gary Sanchez;0,9148
Kevin Stocker;2;Cecil Fielder;0,8924
Kevin Stocker;3;Johnny Gooch;0,8586
Kevin Stocker;4;Jerry Adair;0,8467
Kevin Stocker;5;Otto Miller;0,8431
Kevin Youkilis;1;Joe Torre;0,9506
Kevin Youkilis;2;Ed Konetchy;0,9182
Kevin Youkilis;3;Andrew McCutchen;0,9015
Kevin Youkilis;4;Carson Bigbee;0,9007
Kevin Youkilis;5;Javy Lopez;0,8885
Kid Elberfeld;1;Tommy Pham;0,9403
Kid Elberfeld;2;Dan Gladden;0,8708
Kid Elberfeld;3;Leon Wagner;0,8699
Kid Elberfeld;4;Art Fletcher;0,8666
Kid Elberfeld;5;Seth Smith;0,8469
Kid Gleason;1;Stan Spence;0,9171
Kid Gleason;2;Fernando Vina;0,8931
Kid Gleason;3;Kevin Youkilis;0,8713
Kid Gleason;4;Eugenio Suarez;0,8612
Kid Gleason;5;Heinie Wagner;0,8541
Kiki Cuyler;1;Wes Covington;0,8942
Kiki Cuyler;2;William Clarke;0,849
Kiki Cuyler;3;Ralph Young;0,8419
Kiki Cuyler;4;Deacon McGuire;0,8255
Kiki Cuyler;5;Gene Clines;0,7989
King Kelly;1;Steve Buechele;0,9236
King Kelly;2;Roy Cullenbine;0,8763
King Kelly;3;Connie Ryan;0,8365
King Kelly;4;George Metkovich;0,8333
King Kelly;5;John McGraw;0,8245
Kip Selbach;1;Bobby Abreu;0,8869
Kip Selbach;2;Harry Davis;0,8834
Kip Selbach;3;Jack Warner;0,8826
Kip Selbach;4;Kevin Kiermaier;0,8818
Kip Selbach;5;Ichiro Suzuki;0,8769
Kirby Puckett;1;Elbie Fletcher;0,9605
Kirby Puckett;2;Lee Stevens;0,9385
Kirby Puckett;3;Heinie Wagner;0,8876
Kirby Puckett;4;Leon Durham;0,8695
Kirby Puckett;5;Joe Dugan;0,8449
Kirk Gibson;1;Donovan Solano;0,9027
Kirk Gibson;2;Willie Montanez;0,8775
Kirk Gibson;3;Tommie Agee;0,8735
Kirk Gibson;4;Mark DeRosa;0,8723
Kirk Gibson;5;Jerry Priddy;0,8721
Kitty Bransfield;1;Billy Hatcher;0,8244
Kitty Bransfield;2;Matt Joyce;0,8059
Kitty Bransfield;3;Shoeless Joe Jackson;0,8046
Kitty Bransfield;4;Danny O'Connell;0,792
Kitty Bransfield;5;George Wright;0,7782
Kolten Wong;1;Jeff King;0,9468
Kolten Wong;2;Bill Robinson;0,9447
Kolten Wong;3;Newt Allen;0,9147
Kolten Wong;4;Jose Altuve;0,9085
Kolten Wong;5;Brian Roberts;0,9072
Kurt Suzuki;1;Jon Jay;0,8857
Kurt Suzuki;2;Mike Kreevich;0,8682
Kurt Suzuki;3;Pete Incaviglia;0,8315
Kurt Suzuki;4;Oscar Stanage;0,819
Kurt Suzuki;5;David Murphy;0,8167
Kyle Schwarber;1;Joe Quinn;0,9187
Kyle Schwarber;2;Larry Parrish;0,8793
Kyle Schwarber;3;Elliott Maddox;0,861
Kyle Schwarber;4;John Ward;0,8482
Kyle Schwarber;5;Mark Christman;0,827
Kyle Seager;1;Joe Mauer;0,8643
Kyle Seager;2;Jarrod Dyson;0,8501
Kyle Seager;3;John Shelby;0,8443
Kyle Seager;4;Joe Gordon;0,8359
Kyle Seager;5;Ival Goodman;0,8271
Lance Berkman;1;Colby Rasmus;0,9337
Lance Berkman;2;Hank Sauer;0,9138
Lance Berkman;3;Mark Teixeira;0,9025
Lance Berkman;4;Harry Davis;0,8581
Lance Berkman;5;Josh Harrison;0,8563
Lance Johnson;1;Jimmy Rollins;0,9533
Lance Johnson;2;Joey Cora;0,8839
Lance Johnson;3;John Hummel;0,8828
Lance Johnson;4;Ricky Gutierrez;0,8711
Lance Johnson;5;J. D. Martinez;0,8671
Lance Parrish;1;Bobby Adams;0,907
Lance Parrish;2;Mike Lum;0,8679
Lance Parrish;3;Vic Power;0,8117
Lance Parrish;4;Burt Shotton;0,8086
Lance Parrish;5;Brian Dozier;0,7894
Larry Bowa;1;Cameron Maybin;0,8107
Larry Bowa;2;Marco Scutaro;0,7982
Larry Bowa;3;Mark Grace;0,7885
Larry Bowa;4;Dave Henderson;0,7758
Larry Bowa;5;Robinson Cano;0,7742
Larry Doby;1;Jerry Benjamin;0,8663
Larry Doby;2;Enrique Hernandez;0,8637
Larry Doby;3;Wally Berger;0,8534
Larry Doby;4;Maikel Franco;0,8301
Larry Doby;5;Jackie Brandt;0,8159
Larry Doyle;1;Brian Dozier;0,9264
Larry Doyle;2;Mark Lemke;0,9147
Larry Doyle;3;Jim Northrup;0,9013
Larry Doyle;4;Heinie Wagner;0,8728
Larry Doyle;5;Carson Bigbee;0,8577
Larry Gardner;1;Felipe Lopez;0,8953
Larry Gardner;2;Jim King;0,8611
Larry Gardner;3;Cody Bellinger;0,8338
Larry Gardner;4;David Freese;0,8251
Larry Gardner;5;Darryl Hamilton;0,7913
Larry Herndon;1;Granny Hamner;0,8943
Larry Herndon;2;Mickey Mantle;0,843
Larry Herndon;3;Buck Martinez;0,8352
Larry Herndon;4;Jerry Remy;0,8252
Larry Herndon;5;Brent Mayne;0,8233
Larry Hisle;1;Jay Johnstone;0,962
Larry Hisle;2;Yadier Molina;0,9165
Larry Hisle;3;Danny Litwhiler;0,9082
Larry Hisle;4;Edgar Renteria;0,8945
Larry Hisle;5;Joe Adcock;0,894
Larry Parrish;1;Kyle Schwarber;0,8793
Larry Parrish;2;Ketel Marte;0,8509
Larry Parrish;3;Elliott Maddox;0,8432
Larry Parrish;4;Mike Lansing;0,8366
Larry Parrish;5;Ferris Fain;0,8063
Larry Walker;1;Joe Oliver;0,9097
Larry Walker;2;Bill Killefer;0,8423
Larry Walker;3;Davey Johnson;0,8279
Larry Walker;4;Paul Radford;0,8006
Larry Walker;5;Germany Schaefer;0,7994
Lave Cross;1;Glenn Wright;0,9082
Lave Cross;2;Red Rolfe;0,9045
Lave Cross;3;Jerry Morales;0,8784
Lave Cross;4;Russ Wrightstone;0,8698
Lave Cross;5;Hack Wilson;0,8304
Lee Handley;1;Tony Clark;0,9121
Lee Handley;2;Jerry Morales;0,9036
Lee Handley;3;Luis Aparicio;0,9023
Lee Handley;4;Lloyd Waner;0,8987
Lee Handley;5;Evan Longoria;0,8829
Lee Lacy;1;Mickey Owen;0,895
Lee Lacy;2;Deivi Cruz;0,8253
Lee Lacy;3;Eddie Mathews;0,8172
Lee Lacy;4;Harold Reynolds;0,8146
Lee Lacy;5;Doug Mientkiewicz;0,8024
Lee May;1;Elmer Smith;0,9285
Lee May;2;Frank Chance;0,9188
Lee May;3;Pat Meares;0,8924
Lee May;4;Tom Paciorek;0,8921
Lee May;5;George Kelly;0,877
Lee Maye;1;Vance Law;0,8444
Lee Maye;2;Barry Bonnell;0,804
Lee Maye;3;Jose Hernandez;0,7781
Lee Maye;4;Isiah Kiner-Falefa;0,7736
Lee Maye;5;Todd Walker;0,7714
Lee Stevens;1;Chick Hafey;0,9576
Lee Stevens;2;Elbie Fletcher;0,9441
Lee Stevens;3;Brian Giles;0,939
Lee Stevens;4;Kirby Puckett;0,9385
Lee Stevens;5;Gorman Thomas;0,9327
Lee Tannehill;1;Mark Grace;0,9009
Lee Tannehill;2;Miller Huggins;0,8304
Lee Tannehill;3;Billy Cox;0,828
Lee Tannehill;4;Deacon McGuire;0,8216
Lee Tannehill;5;Bill Mueller;0,8189
Lenny Dykstra;1;Walt Wilmot;0,8761
Lenny Dykstra;2;Gary Pettis;0,836
Lenny Dykstra;3;Tillie Walker;0,8331
Lenny Dykstra;4;Birdie Tebbetts;0,8259
Lenny Dykstra;5;Joe Kuhel;0,8201
Lenny Randle;1;Bob Watson;0,9481
Lenny Randle;2;Marwin Gonzalez;0,8803
Lenny Randle;3;Howard Johnson;0,8733
Lenny Randle;4;Roger Connor;0,8582
Lenny Randle;5;Ed Kirkpatrick;0,8418
Leo Cardenas;1;Jim Davenport;0,8626
Leo Cardenas;2;Curt Walker;0,8444
Leo Cardenas;3;Doug Flynn;0,8336
Leo Cardenas;4;Denny Lyons;0,8095
Leo Cardenas;5;Mike Scioscia;0,7891
Leo Durocher;1;Luis Salazar;0,8756
Leo Durocher;2;Vic Davalillo;0,831
Leo Durocher;3;Doc Johnston;0,8158
Leo Durocher;4;Lee Tannehill;0,7769
Leo Durocher;5;Pat Burrell;0,7616
Leon Durham;1;Joe Cronin;0,9496
Leon Durham;2;Brandon Inge;0,9195
Leon Durham;3;Joe Kelley;0,9174
Leon Durham;4;Jim Thome;0,9116
Leon Durham;5;Eric Young;0,8996
Leon Wagner;1;George LaChance;0,9134
Leon Wagner;2;Barry McCormick;0,8926
Leon Wagner;3;Chris Iannetta;0,8731
Leon Wagner;4;Kid Elberfeld;0,8699
Leon Wagner;5;Art Fletcher;0,8664
Les Mann;1;Luis Gonzalez;0,9021
Les Mann;2;Terry Turner;0,8617
Les Mann;3;Sam Thompson;0,8558
Les Mann;4;Derek Bell;0,838
Les Mann;5;Red Dooin;0,8167
Lew Fonseca;1;Roy Cullenbine;0,9557
Lew Fonseca;2;Ed Williamson;0,9183
Lew Fonseca;3;Cecil Cooper;0,8701
Lew Fonseca;4;Skeeter Newsome;0,8694
Lew Fonseca;5;Casey Blake;0,8621
Lloyd Moseby;1;Mickey Morandini;0,8782
Lloyd Moseby;2;George Davis;0,8749
Lloyd Moseby;3;Irish Meusel;0,8637
Lloyd Moseby;4;Eric Karros;0,8606
Lloyd Moseby;5;Aaron Hicks;0,846
Lloyd Waner;1;Lee Handley;0,8987
Lloyd Waner;2;Tony Batista;0,8966
Lloyd Waner;3;Buck Freeman;0,8637
Lloyd Waner;4;Ian Kinsler;0,8522
Lloyd Waner;5;John Peters;0,8457
Logan Morrison;1;Dan McGann;0,9117
Logan Morrison;2;Ed Bailey;0,8933
Logan Morrison;3;Orator Shafer;0,8908
Logan Morrison;4;Tony Oliva;0,8634
Logan Morrison;5;Rick Manning;0,8496
Lonnie Smith;1;Ron Hunt;0,8135
Lonnie Smith;2;Bob Johnson;0,7944
Lonnie Smith;3;Frank Schulte;0,785
Lonnie Smith;4;Gene Clines;0,7784
Lonnie Smith;5;Jake Beckley;0,7761
Lonny Frey;1;Kelly Johnson;0,9162
Lonny Frey;2;Ron Hassey;0,8556
Lonny Frey;3;Bobby Avila;0,8431
Lonny Frey;4;George Case;0,8378
Lonny Frey;5;Michael Tucker;0,8335
Lorenzo Cain;1;Troy Tulowitzki;0,8556
Lorenzo Cain;2;Rafael Furcal;0,8493
Lorenzo Cain;3;Hughie Jennings;0,8473
Lorenzo Cain;4;Clyde Milan;0,8272
Lorenzo Cain;5;Andrew McCutchen;0,8197
Lou Bierbauer;1;Ival Goodman;0,8575
Lou Bierbauer;2;George Gibson;0,8378
Lou Bierbauer;3;Gene Woodling;0,8317
Lou Bierbauer;4;Johnny Damon;0,8242
Lou Bierbauer;5;Charlie Gehringer;0,7683
Lou Boudreau;1;Sibby Sisti;0,8573
Lou Boudreau;2;Ken McMullen;0,854
Lou Boudreau;3;Russ Wrightstone;0,8532
Lou Boudreau;4;Glenn Wright;0,849
Lou Boudreau;5;Bernard Gilkey;0,8435
Lou Brock;1;Bob Skinner;0,8679
Lou Brock;2;Bob Watson;0,8569
Lou Brock;3;Mike Stanley;0,8444
Lou Brock;4;Derrel Thomas;0,8367
Lou Brock;5;Dee Strange-Gordon;0,834
Lou Criger;1;Roy Thomas;0,9056
Lou Criger;2;Fielder Jones;0,8754
Lou Criger;3;Whitey Lockman;0,8742
Lou Criger;4;George Case;0,868
Lou Criger;5;Luke Scott;0,853
Lou Finney;1;Jeff King;0,885
Lou Finney;2;Newt Allen;0,8803
Lou Finney;3;Paul O'Neill;0,8271
Lou Finney;4;Cliff Carroll;0,8259
Lou Finney;5;Kolten Wong;0,8143
Lou Gehrig;1;Ed Kirkpatrick;0,8913
Lou Gehrig;2;Bob O'Farrell;0,8642
Lou Gehrig;3;Gorman Thomas;0,8496
Lou Gehrig;4;Mike Lieberthal;0,8189
Lou Gehrig;5;Lee Stevens;0,8024
Lou Piniella;1;Justin Smoak;0,9296
Lou Piniella;2;Frankie Gustine;0,8599
Lou Piniella;3;Casey Stengel;0,8572
Lou Piniella;4;Terry Pendleton;0,7846
Lou Piniella;5;Wally Backman;0,7763
Lou Whitaker;1;Cliff Carroll;0,8421
Lou Whitaker;2;George Scott;0,8166
Lou Whitaker;3;Ken McMullen;0,8067
Lou Whitaker;4;Charles Zimmer;0,7895
Lou Whitaker;5;Don Kolloway;0,7786
Lourdes Gurriel;1;Cal Ripken;0,9036
Lourdes Gurriel;2;James Casey;0,894
Lourdes Gurriel;3;Wally Moses;0,8892
Lourdes Gurriel;4;Yuniesky Betancourt;0,8611
Lourdes Gurriel;5;Jo-Jo White;0,8583
Lu Blue;1;Wally Backman;0,9027
Lu Blue;2;Peanuts Lowrey;0,8356
Lu Blue;3;Angel Pagan;0,8075
Lu Blue;4;Dexter Fowler;0,7861
Lu Blue;5;Reed Johnson;0,755
Luis Alicea;1;Gene Tenace;0,9186
Luis Alicea;2;George Gibson;0,8887
Luis Alicea;3;Deivi Cruz;0,8837
Luis Alicea;4;Brian Roberts;0,8816
Luis Alicea;5;Tommy McCarthy;0,88
Luis Aparicio;1;Lee Handley;0,9023
Luis Aparicio;2;Paul Sorrento;0,8627
Luis Aparicio;3;Brandon Belt;0,8396
Luis Aparicio;4;Don Mueller;0,8388
Luis Aparicio;5;Jarrod Dyson;0,8327
Luis Castillo;1;Ernie Whitt;0,8937
Luis Castillo;2;Geoff Jenkins;0,893
Luis Castillo;3;John Reilly;0,8552
Luis Castillo;4;Chris Hoiles;0,8499
Luis Castillo;5;Billy Shindle;0,835
Luis Gonzalez;1;Les Mann;0,9021
Luis Gonzalez;2;Willie Crawford;0,8425
Luis Gonzalez;3;Bob Skinner;0,809
Luis Gonzalez;4;John Shelby;0,8031
Luis Gonzalez;5;Roger Metzger;0,7953
Luis Polonia;1;Jacque Jones;0,9108
Luis Polonia;2;Johnny Logan;0,8464
Luis Polonia;3;Julian Javier;0,825
Luis Polonia;4;Glenn Wilson;0,7742
Luis Polonia;5;Carl Furillo;0,772
Luis Salazar;1;Leo Durocher;0,8756
Luis Salazar;2;Pat Burrell;0,7932
Luis Salazar;3;Hans Lobert;0,7625
Luis Salazar;4;Tom Brookens;0,7554
Luis Salazar;5;Vic Davalillo;0,7403
Luis Valbuena;1;Alex Rodriguez;0,9028
Luis Valbuena;2;Brent Mayne;0,871
Luis Valbuena;3;Jimmy Rollins;0,8654
Luis Valbuena;4;Roy Sievers;0,8515
Luis Valbuena;5;Bob Boone;0,8502
Luke Appling;1;Russ Wrightstone;0,9289
Luke Appling;2;Carson Bigbee;0,8789
Luke Appling;3;Heinie Wagner;0,8342
Luke Appling;4;Roy Hartzell;0,8314
Luke Appling;5;Denny Doyle;0,8189
Luke Scott;1;Gordon Beckham;0,96
Luke Scott;2;Hughie Critz;0,8896
Luke Scott;3;Richie Zisk;0,8804
Luke Scott;4;Lou Criger;0,853
Luke Scott;5;Neifi Perez;0,852
Luke Sewell;1;Walter Holke;0,8862
Luke Sewell;2;Barry Bonnell;0,8753
Luke Sewell;3;Mickey Hatcher;0,8568
Luke Sewell;4;Jerry Denny;0,846
Luke Sewell;5;Bob O'Farrell;0,819
Lyle Overbay;1;Rube Bressler;0,9274
Lyle Overbay;2;Joe Cunningham;0,8903
Lyle Overbay;3;Damian Miller;0,8689
Lyle Overbay;4;Billy Sullivan;0,8522
Lyle Overbay;5;Doug Mientkiewicz;0,8326
Lyn Lary;1;Clete Boyer;0,8608
Lyn Lary;2;Doc Johnston;0,7979
Lyn Lary;3;Paul Konerko;0,7742
Lyn Lary;4;Hal Lanier;0,7716
Lyn Lary;5;William Clarke;0,7599
Mack Jones;1;Tom Daly;0,9095
Mack Jones;2;Ron Gant;0,9063
Mack Jones;3;Ricky Gutierrez;0,8976
Mack Jones;4;Bud Harrelson;0,8935
Mack Jones;5;Abner Dalrymple;0,8893
Magglio Ordonez;1;Carlos Baerga;0,9035
Magglio Ordonez;2;Elbie Fletcher;0,8873
Magglio Ordonez;3;Cookie Lavagetto;0,8515
Magglio Ordonez;4;Jose Vizcaino;0,8494
Magglio Ordonez;5;Frankie Hayes;0,8488
Maicer Izturis;1;Chris Young;0,9427
Maicer Izturis;2;Maikel Franco;0,9236
Maicer Izturis;3;Germany Smith;0,9033
Maicer Izturis;4;Virgil Davis;0,8904
Maicer Izturis;5;Willie Keeler;0,889
Maikel Franco;1;Randal Grichuk;0,9322
Maikel Franco;2;Maicer Izturis;0,9236
Maikel Franco;3;B. J. Upton;0,9142
Maikel Franco;4;Chris Young;0,8876
Maikel Franco;5;Monte Irvin;0,8653
Malachi Kittridge;1;Jerry Priddy;0,9263
Malachi Kittridge;2;Tommie Agee;0,8019
Malachi Kittridge;3;Kevin Mitchell;0,7755
Malachi Kittridge;4;Donovan Solano;0,744
Malachi Kittridge;5;Tommy Corcoran;0,7417
Manny Machado;1;Eddie Stanky;0,9031
Manny Machado;2;Bob Skinner;0,8678
Manny Machado;3;Marcus Semien;0,8423
Manny Machado;4;Jurickson Profar;0,8327
Manny Machado;5;Bill Killefer;0,8234
Manny Mota;1;Ed Kirkpatrick;0,9315
Manny Mota;2;Vince DiMaggio;0,8479
Manny Mota;3;Bob O'Farrell;0,8454
Manny Mota;4;Vladimir Guerrero;0,8065
Manny Mota;5;Felix Millan;0,8007
Manny Ramirez;1;John Hummel;0,9056
Manny Ramirez;2;Buck Martinez;0,9
Manny Ramirez;3;Hank Severeid;0,8989
Manny Ramirez;4;Eddie Joost;0,8956
Manny Ramirez;5;Frank Snyder;0,8815
Manny Sanguillen;1;Bobby Abreu;0,8653
Manny Sanguillen;2;Bert Campaneris;0,8544
Manny Sanguillen;3;Rob Deer;0,8349
Manny Sanguillen;4;Judy Johnson;0,8303
Manny Sanguillen;5;Felipe Lopez;0,8081
Manny Trillo;1;Granny Hamner;0,8049
Manny Trillo;2;Jack Manning;0,7956
Manny Trillo;3;Wes Parker;0,788
Manny Trillo;4;Charley Jones;0,7834
Manny Trillo;5;Chick Hafey;0,7828
Marcell Ozuna;1;Germany Schaefer;0,857
Marcell Ozuna;2;Matty McIntyre;0,8374
Marcell Ozuna;3;Joe Oliver;0,8256
Marcell Ozuna;4;Charley O'Leary;0,7992
Marcell Ozuna;5;Don Buford;0,7827
Marco Scutaro;1;Juan Gonzalez;0,8683
Marco Scutaro;2;Aramis Ramirez;0,8208
Marco Scutaro;3;Herman Long;0,8085
Marco Scutaro;4;Doc Johnston;0,7982
Marco Scutaro;5;Larry Bowa;0,7982
Marcus Semien;1;Bill Killefer;0,8888
Marcus Semien;2;John Milligan;0,8782
Marcus Semien;3;Eddie Stanky;0,8549
Marcus Semien;4;Manny Machado;0,8423
Marcus Semien;5;Davey Johnson;0,8222
Mariano Duncan;1;Donovan Solano;0,9499
Mariano Duncan;2;John Olerud;0,8916
Mariano Duncan;3;Dave Concepcion;0,8797
Mariano Duncan;4;Ivan Rodriguez;0,835
Mariano Duncan;5;Whitey Witt;0,8276
Mark Belanger;1;Doug Mientkiewicz;0,9328
Mark Belanger;2;Jamey Carroll;0,8385
Mark Belanger;3;Gus Zernial;0,8196
Mark Belanger;4;Will Clark;0,8161
Mark Belanger;5;Max Muncy;0,8135
Mark Christman;1;Jim Rice;0,9704
Mark Christman;2;Carl Everett;0,8828
Mark Christman;3;Jerry Lumpe;0,8801
Mark Christman;4;Norm Siebern;0,872
Mark Christman;5;Home Run Baker;0,8546
Mark DeRosa;1;Tommie Agee;0,9343
Mark DeRosa;2;Steve Brodie;0,897
Mark DeRosa;3;Carney Lansford;0,8934
Mark DeRosa;4;Johnny Hopp;0,8822
Mark DeRosa;5;Dave Collins;0,8784
Mark Ellis;1;Alex Cora;0,9148
Mark Ellis;2;Ossie Vitt;0,8828
Mark Ellis;3;Omar Moreno;0,8472
Mark Ellis;4;Chick Stahl;0,8445
Mark Ellis;5;Tim Salmon;0,8374
Mark Grace;1;Lee Tannehill;0,9009
Mark Grace;2;Jose Cardenal;0,7936
Mark Grace;3;Larry Bowa;0,7885
Mark Grace;4;John Milner;0,7843
Mark Grace;5;Cy Williams;0,778
Mark Grudzielanek;1;Jose Vizcaino;0,8783
Mark Grudzielanek;2;Glenn Hubbard;0,8585
Mark Grudzielanek;3;Clint Thomas;0,8517
Mark Grudzielanek;4;Mark Lemke;0,8466
Mark Grudzielanek;5;Mike Lum;0,8423
Mark Koenig;1;Rube Bressler;0,8889
Mark Koenig;2;Joe Cunningham;0,88
Mark Koenig;3;Tommy Davis;0,8681
Mark Koenig;4;Nate McLouth;0,857
Mark Koenig;5;Felipe Lopez;0,8559
Mark Kotsay;1;Bill Rariden;0,8851
Mark Kotsay;2;Troy Tulowitzki;0,8646
