Id_Equipo;Nombre_Equipo;Anio;Salario_Promedio_Equipo;Porcentaje_Victorias;Salario_Relativo;Porcentaje_Victorias_Predicho;Error_Prediccion
50202;Tampa Bay Rays;2012;2291910,71;0,5556;0,16666666666666666;0,1492285403050109;0,4063714596949891
50203;Texas Rangers;2012;4635037,46;0,5741;0,8666666666666667;0,8492285403050109;-0,2751285403050109
50204;Toronto Blue Jays;2012;2778118,52;0,4506;0,4;0,38256187363834426;0,06803812636165574
50205;Washington Nationals;2012;2695171,43;0,6049;0,26666666666666666;0,2492285403050109;0,3556714596949891
50206;Arizona Diamondbacks;2013;3004400,0;0,5;0,43333333333333335;0,4158952069716776;0,08410479302832241
50207;Atlanta Braves;2013;3254500,93;0,5926;0,5333333333333333;0,5158952069716776;0,07670479302832245
50208;Baltimore Orioles;2013;3245897,42;0,5247;0,5;0,48256187363834424;0,042138126361655814
50209;Boston Red Sox;2013;5225172,41;0,5988;0,8666666666666667;0,8492285403050109;-0,25042854030501094
50210;Chicago White Sox;2013;4288045,61;0,3889;0,7333333333333333;0,7158952069716775;-0,3269952069716775
50211;Chicago Cubs;2013;3867989,46;0,4074;0,6;0,5825618736383442;-0,17516187363834423
50212;Cincinnati Reds;2013;4256178,48;0,5556;0,7;0,6825618736383442;-0,1269618736383442
50213;Cleveland Indians;2013;2706135,71;0,5679;0,23333333333333334;0,21589520697167758;0,3520047930283224
50214;Colorado Rockies;2013;2976362,84;0,4568;0,4;0,38256187363834426;0,07423812636165572
50215;Detroit Tigers;2013;6082895,83;0,5741;0,9;0,8825618736383443;-0,3084618736383442
50216;Houston Astros;2013;813213,64;0,3148;0,03333333333333333;0,015895206971677563;0,29890479302832246
50217;Kansas City Royals;2013;2966360,19;0,5309;0,36666666666666664;0,3492285403050109;0,18167145969498916
50218;Los Angeles Angels of Anaheim;2013;4775951,92;0,4815;0,8;0,7825618736383443;-0,3010618736383443
50219;Los Angeles Dodgers;2013;6980068,63;0,5679;0,9666666666666667;0,9492285403050109;-0,38132854030501095
50220;Miami Marlins;2013;1400079,17;0,3827;0,06666666666666667;0,04922854030501089;0,3334714596949891
50221;Milwaukee Brewers;2013;3077881,32;0,4568;0,4666666666666667;0,4492285403050109;0,007571459694989069
50222;Minnesota Twins;2013;2790277,78;0,4074;0,3;0,28256187363834423;0,12483812636165575
50223;New York Yankees;2013;7483189,87;0,5247;1,0;0,9825618736383442;-0,4578618736383442
50224;New York Mets;2013;1648278,2;0,4568;0,1;0,08256187363834423;0,37423812636165577
50225;Oakland Athletics;2013;1939758,06;0,5926;0,13333333333333333;0,11589520697167756;0,47670479302832247
50226;Philadelphia Phillies;2013;6533199,58;0,4506;0,9333333333333333;0,9158952069716776;-0,4652952069716776
50227;Pittsburgh Pirates;2013;2752214,29;0,5802;0,26666666666666666;0,2492285403050109;0,33097145969498915
50228;San Diego Padres;2013;2342339,29;0,4691;0,2;0,18256187363834425;0,28653812636165576
50229;Seattle Mariners;2013;2846347,81;0,4383;0,3333333333333333;0,31589520697167756;0,12240479302832247
50230;San Francisco Giants;2013;5006440,5;0,4691;0,8333333333333334;0,8158952069716776;-0,3467952069716776
50231;St. Louis Cardinals;2013;3295003,93;0,5988;0,5666666666666667;0,5492285403050109;0,049571459694989106
50232;Tampa Bay Rays;2013;2302403,13;0,5644;0,16666666666666666;0,1492285403050109;0,41517145969498914
50233;Texas Rangers;2013;3880089,66;0,5583;0,6333333333333333;0,6158952069716775;-0,057595206971677526
50234;Toronto Blue Jays;2013;4073809,68;0,4568;0,6666666666666666;0,6492285403050109;-0,1924285403050109
50235;Washington Nationals;2013;4548130,8;0,5309;0,7666666666666667;0,749228540305011;-0,21832854030501092
50236;Arizona Diamondbacks;2014;3763903,85;0,3951;0,5666666666666667;0,5492285403050109;-0,15412854030501089
50237;Atlanta Braves;2014;4067041,67;0,4877;0,6333333333333333;0,6158952069716775;-0,12819520697167752
50238;Baltimore Orioles;2014;3693428,57;0,5926;0,4666666666666667;0,4492285403050109;0,1433714596949891
50239;Boston Red Sox;2014;4484513,84;0,4383;0,7666666666666667;0,749228540305011;-0,31092854030501094
50240;Chicago White Sox;2014;3409604,17;0,4506;0,43333333333333335;0,4158952069716776;0,03470479302832241
50241;Chicago Cubs;2014;2426759,26;0,4506;0,1;0,08256187363834423;0,3680381263616558
50242;Cincinnati Reds;2014;3864910,71;0,4691;0,6;0,5825618736383442;-0,1134618736383442
50243;Cleveland Indians;2014;3159688,42;0,5247;0,3333333333333333;0,31589520697167756;0,2088047930283225
50244;Colorado Rockies;2014;3180116,67;0,4074;0,4;0,38256187363834426;0,02483812636165572
50245;Detroit Tigers;2014;6645891,3;0,5556;0,9333333333333333;0,9158952069716776;-0,3602952069716776
50246;Houston Astros;2014;1755815,0;0,4321;0,06666666666666667;0,04922854030501089;0,3828714596949891
50247;Kansas City Royals;2014;2983763,0;0,5494;0,26666666666666666;0,2492285403050109;0,3001714596949891
50248;Los Angeles Angels of Anaheim;2014;4518083,33;0,6049;0,8;0,7825618736383443;-0,1776618736383443
50249;Los Angeles Dodgers;2014;6781706,25;0,5802;0,9666666666666667;0,9492285403050109;-0,36902854030501087
50250;Miami Marlins;2014;1549514,81;0,4753;0,03333333333333333;0,015895206971677563;0,45940479302832243
50251;Milwaukee Brewers;2014;3748777,78;0,5062;0,5333333333333333;0,5158952069716776;-0,009695206971677583
50252;Minnesota Twins;2014;3102314,81;0,4321;0,3;0,28256187363834423;0,14953812636165575
50253;New York Yankees;2014;8230996,13;0,5185;1,0;0,9825618736383442;-0,4640618736383443
50254;New York Mets;2014;3168777,41;0,4877;0,36666666666666664;0,3492285403050109;0,13847145969498914
50255;Oakland Athletics;2014;2784938,46;0,5432;0,2;0,18256187363834425;0,36063812636165576
50256;Philadelphia Phillies;2014;5654530,22;0,4506;0,8666666666666667;0,8492285403050109;-0,39862854030501094
50257;Pittsburgh Pirates;2014;2756357,14;0,5432;0,16666666666666666;0,1492285403050109;0,39397145969498915
50258;San Diego Padres;2014;2703060,71;0,4753;0,13333333333333333;0,11589520697167756;0,35940479302832246
50259;Seattle Mariners;2014;3701244,0;0,537;0,5;0,48256187363834424;0,05443812636165579
50260;San Francisco Giants;2014;5839648,82;0,5432;0,9;0,8825618736383443;-0,33936187363834425
50261;St. Louis Cardinals;2014;4310464,29;0,5556;0,6666666666666666;0,6492285403050109;-0,09362854030501089
50262;Tampa Bay Rays;2014;2907564,0;0,4753;0,23333333333333334;0,21589520697167758;0,2594047930283224
50263;Texas Rangers;2014;4677294,13;0,4136;0,8333333333333334;0,8158952069716776;-0,4022952069716776
50264;Toronto Blue Jays;2014;4396804,0;0,5123;0,7;0,6825618736383442;-0,17026187363834422
50265;Washington Nationals;2014;4399456,0;0,5926;0,7333333333333333;0,7158952069716775;-0,1232952069716775
50266;Arizona Diamondbacks;2015;2132206,9;0,4877;0,03333333333333333;0,015895206971677563;0,47180479302832246
50267;Atlanta Braves;2015;2990885,42;0,4136;0,2;0,18256187363834425;0,23103812636165577
50268;Baltimore Orioles;2015;4108744,04;0,5;0,4;0,38256187363834426;0,11743812636165574
50269;Boston Red Sox;2015;5659481,25;0,4815;0,8666666666666667;0,8492285403050109;-0,36772854030501095
50270;Chicago White Sox;2015;4161988,89;0,4691;0,5;0,48256187363834424;-0,013461873638344224
50271;Chicago Cubs;2015;4138546,79;0,5988;0,43333333333333335;0,4158952069716776;0,1829047930283224
50272;Cincinnati Reds;2015;4187862,44;0,3951;0,5333333333333333;0,5158952069716776;-0,12079520697167756
50273;Cleveland Indians;2015;3022888,48;0,5031;0,23333333333333334;0,21589520697167758;0,2872047930283224
50274;Colorado Rockies;2015;3827544,0;0,4198;0,3333333333333333;0,31589520697167756;0,10390479302832245
50275;Detroit Tigers;2015;6891390,0;0,4596;0,9333333333333333;0,9158952069716776;-0,4562952069716776
50276;Houston Astros;2015;2580578,57;0,5309;0,1;0,08256187363834423;0,4483381263616558
50277;Kansas City Royals;2015;4152112,04;0,5864;0,4666666666666667;0,4492285403050109;0,13717145969498912
50278;Los Angeles Angels of Anaheim;2015;4444645,0;0,5247;0,6333333333333333;0,6158952069716775;-0,09119520697167749
50279;Los Angeles Dodgers;2015;7441103,45;0,5679;1,0;0,9825618736383442;-0,4146618736383443
50280;Miami Marlins;2015;2835687,5;0,4383;0,16666666666666666;0,1492285403050109;0,28907145969498915
50281;Milwaukee Brewers;2015;3477586,21;0,4198;0,3;0,28256187363834423;0,13723812636165578
50282;Minnesota Twins;2015;4310200,0;0,5123;0,6;0,5825618736383442;-0,07026187363834424
50283;New York Yankees;2015;7336274,38;0,537;0,9666666666666667;0,9492285403050109;-0,4122285403050109
50284;New York Mets;2015;3870667,32;0,5556;0,36666666666666664;0,3492285403050109;0,2063714596949891
50285;Oakland Athletics;2015;2823339,32;0,4198;0,13333333333333333;0,11589520697167756;0,30390479302832246
50286;Philadelphia Phillies;2015;4295884,62;0,3889;0,5666666666666667;0,5492285403050109;-0,16032854030501087
50287;Pittsburgh Pirates;2015;3065258,59;0,6049;0,26666666666666666;0,2492285403050109;0,3556714596949891
50288;San Diego Padres;2015;4555434,62;0,4568;0,7;0,6825618736383442;-0,2257618736383442
50289;Seattle Mariners;2015;4888348,0;0,4691;0,8;0,7825618736383443;-0,31346187363834427
50290;San Francisco Giants;2015;6100055,56;0,5185;0,9;0,8825618736383443;-0,3640618736383443
50291;St. Louis Cardinals;2015;4586211,54;0,6173;0,7333333333333333;0,7158952069716775;-0,09859520697167756
50292;Tampa Bay Rays;2015;2224870,1;0,4938;0,06666666666666667;0,04922854030501089;0,4445714596949891
50293;Texas Rangers;2015;4791426,3;0,5432;0,7666666666666667;0,749228540305011;-0,20602854030501094
50294;Toronto Blue Jays;2015;4519696,0;0,5741;0,6666666666666666;0,6492285403050109;-0,07512854030501082
50295;Washington Nationals;2015;5365085,24;0,5123;0,8333333333333334;0,8158952069716776;-0,30359520697167763
50296;Arizona Diamondbacks;2016;3363040,88;0,4259;0,3;0,28256187363834423;0,14333812636165577
50297;Atlanta Braves;2016;2362010,03;0,4224;0,13333333333333333;0,11589520697167756;0,30650479302832245
50298;Baltimore Orioles;2016;5581498,48;0,5494;0,8;0,7825618736383443;-0,23316187363834429
50299;Boston Red Sox;2016;6501577,97;0,5741;0,9333333333333333;0,9158952069716776;-0,34179520697167753
50300;Chicago White Sox;2016;4519946,68;0,4815;0,5;0,48256187363834424;-0,0010618736383442573
50301;Chicago Cubs;2016;5312678,21;0,6398;0,7333333333333333;0,7158952069716775;-0,07609520697167749
50302;Cincinnati Reds;2016;3066898,59;0,4198;0,26666666666666666;0,2492285403050109;0,1705714596949891
50303;Cleveland Indians;2016;2752292,59;0,5839;0,16666666666666666;0,1492285403050109;0,4346714596949891
50304;Colorado Rockies;2016;3413487,0;0,463;0,36666666666666664;0,3492285403050109;0,11377145969498914
50305;Detroit Tigers;2016;6286338,1;0,5342;0,8666666666666667;0,8492285403050109;-0,31502854030501093
50306;Houston Astros;2016;3389060,71;0,5185;0,3333333333333333;0,31589520697167756;0,2026047930283224
50307;Kansas City Royals;2016;4534038,79;0,5;0,5333333333333333;0,5158952069716776;-0,015895206971677567
50308;Los Angeles Angels of Anaheim;2016;5278897,42;0,4568;0,7;0,6825618736383442;-0,2257618736383442
50309;Los Angeles Dodgers;2016;6322525,14;0,5617;0,9;0,8825618736383443;-0,3208618736383443
50310;Miami Marlins;2016;2761221,5;0,4907;0,2;0,18256187363834425;0,3081381263616558
50311;Milwaukee Brewers;2016;2292507,9;0,4506;0,1;0,08256187363834423;0,3680381263616558
50312;Minnesota Twins;2016;4274300,0;0,3642;0,4666666666666667;0,4492285403050109;-0,08502854030501089
50313;New York Yankees;2016;7689579,03;0,5185;1,0;0,9825618736383442;-0,4640618736383443
50314;New York Mets;2016;4958856,63;0,537;0,6666666666666666;0,6492285403050109;-0,11222854030501084
50315;Oakland Athletics;2016;2893541,13;0,4259;0,23333333333333334;0,21589520697167758;0,21000479302832242
50316;Philadelphia Phillies;2016;2033793,1;0,4383;0,03333333333333333;0,015895206971677563;0,42240479302832246
50317;Pittsburgh Pirates;2016;3706386,89;0,4845;0,4;0,38256187363834426;0,10193812636165572
50318;San Diego Padres;2016;3756474,59;0,4198;0,43333333333333335;0,4158952069716776;0,0039047930283224175
50319;Seattle Mariners;2016;4845833,54;0,5309;0,6333333333333333;0,6158952069716775;-0,0849952069716775
50320;San Francisco Giants;2016;6890151,12;0,537;0,9666666666666667;0,9492285403050109;-0,4122285403050109
50321;St. Louis Cardinals;2016;4614629,03;0,5309;0,5666666666666667;0,5492285403050109;-0,018328540305010854
50322;Tampa Bay Rays;2016;2039189,64;0,4198;0,06666666666666667;0,04922854030501089;0,3705714596949891
50323;Texas Rangers;2016;6070300,79;0,5864;0,8333333333333334;0,8158952069716776;-0,22949520697167758
50324;Toronto Blue Jays;2016;4782817,24;0,5494;0,6;0,5825618736383442;-0,03316187363834422
50325;Washington Nationals;2016;5448178,69;0,5864;0,7666666666666667;0,749228540305011;-0,16282854030501093
