Jugador_Base;Ranking;Jugador_Comparable;Similitud_Coseno
Jorge Soler;4;Donn Clendenon;0,9957
Jorge Soler;5;Ben Zobrist;0,9828
Lary Sorensen;1;Kevin Young;1,0
Lary Sorensen;2;Yonder Alonso;1,0
Lary Sorensen;3;Oscar Zamora;1,0
Lary Sorensen;4;Gary Alexander;1,0
Lary Sorensen;5;Mike Young;1,0
Alfonso Soriano;1;Fred McGriff;0,9867
Alfonso Soriano;2;Miguel Tejada;0,7997
Alfonso Soriano;3;Mike Piazza;0,7979
Alfonso Soriano;4;Julio Franco;0,7928
Alfonso Soriano;5;Brian McCann;0,7909
Joakim Soria;1;Clay Holmes;1,0
Joakim Soria;2;Jordan Romano;1,0
Joakim Soria;3;Jason Grilli;1,0
Joakim Soria;4;Felipe Vazquez;1,0
Joakim Soria;5;Bobby Jenks;1,0
Rafael Soriano;1;Edwin Diaz;0,8024
Rafael Soriano;2;Felix Bautista;0,7926
Rafael Soriano;3;Kenley Jansen;0,7727
Rafael Soriano;4;Joe Nathan;0,7694
Rafael Soriano;5;Emmanuel Clase;0,7672
Mike Soroka;1;Bryan Woo;1,0
Mike Soroka;2;Charlie Morton;1,0
Mike Soroka;3;Jordan Montgomery;1,0
Mike Soroka;4;Yasmani Grandal;1,0
Mike Soroka;5;Kyle Bradish;1,0
Sammy Sosa;1;Andrew McCutchen;0,6894
Sammy Sosa;2;Cecil Cooper;0,6819
Sammy Sosa;3;Albert Belle;0,6684
Sammy Sosa;4;Manny Ramirez;0,6661
Sammy Sosa;5;Jim Thome;0,6499
Geovany Soto;1;Bobby Crosby;0,9721
Geovany Soto;2;Jonathan India;0,9709
Geovany Soto;3;Wil Myers;0,9654
Geovany Soto;4;Gunnar Henderson;0,9556
Geovany Soto;5;Jason Bay;0,9482
Juan Soto;1;Austin Riley;0,8651
Juan Soto;2;J. T. Realmuto;0,7945
Juan Soto;3;Trea Turner;0,7836
Juan Soto;4;William Contreras;0,7439
Juan Soto;5;DJ LeMahieu;0,7269
Steven Souza;1;Gabe Kapler;1,0
Steven Souza;2;Dewayne Wise;0,9993
Steven Souza;3;Ben Revere;0,9832
Steven Souza;4;Melky Cabrera;0,9198
Steven Souza;5;Rafael Furcal;0,8214
Warren Spahn;1;Bob Lemon;0,8631
Warren Spahn;2;Billy Pierce;0,8324
Warren Spahn;3;Robin Roberts;0,8157
Warren Spahn;4;Hank Borowy;0,7851
Warren Spahn;5;Johnny Sain;0,7759
Steve Sparks;1;Wandy Rodriguez;1,0
Steve Sparks;2;Andy Hawkins;1,0
Steve Sparks;3;Rick Helling;1,0
Steve Sparks;4;Ken Hill;1,0
Steve Sparks;5;Erik Hanson;1,0
Tris Speaker;1;Eddie Collins;0,9999
Tris Speaker;2;George Sisler;0,9855
Tris Speaker;3;Jake Daubert;0,9655
Tris Speaker;4;Edd Roush;0,9633
Tris Speaker;5;Honus Wagner;0,957
Chris Speier;1;Felipe Alou;1,0
Chris Speier;2;Matty Alou;1,0
Chris Speier;3;Bobby Avila;1,0
Chris Speier;4;Tony Bernazard;1,0
Chris Speier;5;Smoky Burgess;1,0
Jim Spencer;1;Tucker Barnhart;1,0
Jim Spencer;2;Matt Wieters;1,0
Jim Spencer;3;Patrick Bailey;1,0
Jim Spencer;4;Trent Grisham;1,0
Jim Spencer;5;Ken Berry;1,0
Shane Spencer;1;Kevin Young;1,0
Shane Spencer;2;Yonder Alonso;1,0
Shane Spencer;3;Oscar Zamora;1,0
Shane Spencer;4;Gary Alexander;1,0
Shane Spencer;5;Mike Young;1,0
Stan Spence;1;Tommy Leach;1,0
Stan Spence;2;Charlie Keller;1,0
Stan Spence;3;Ray Kremer;1,0
Stan Spence;4;Elmer Riddle;1,0
Stan Spence;5;Ken Keltner;1,0
Scott Spiezio;1;Kevin Young;1,0
Scott Spiezio;2;Yonder Alonso;1,0
Scott Spiezio;3;Oscar Zamora;1,0
Scott Spiezio;4;Gary Alexander;1,0
Scott Spiezio;5;Mike Young;1,0
George Springer;1;Edgar Renteria;0,8885
George Springer;2;Hideki Matsui;0,8438
George Springer;3;Pedro Guerrero;0,834
George Springer;4;Ben Zobrist;0,7665
George Springer;5;Jose Rijo;0,7568
Mike Squires;1;Ruben Amaro;1,0
Mike Squires;2;Masyn Winn;1,0
Mike Squires;3;Charlie Neal;1,0
Mike Squires;4;Randy Hundley;1,0
Mike Squires;5;Mark Grudzielanek;1,0
Matt Stairs;1;Kevin Young;1,0
Matt Stairs;2;Yonder Alonso;1,0
Matt Stairs;3;Oscar Zamora;1,0
Matt Stairs;4;Gary Alexander;1,0
Matt Stairs;5;Mike Young;1,0
Jacob Stallings;1;Ruben Amaro;1,0
Jacob Stallings;2;Masyn Winn;1,0
Jacob Stallings;3;Charlie Neal;1,0
Jacob Stallings;4;Randy Hundley;1,0
Jacob Stallings;5;Mark Grudzielanek;1,0
Craig Stammen;1;Darren O'Day;1,0
Craig Stammen;2;Brad Ziegler;1,0
Craig Stammen;3;Griffin Jax;1,0
Craig Stammen;4;Jon Gray;1,0
Craig Stammen;5;Ian Kennedy;1,0
Oscar Stanage;1;Lou Fette;1,0
Oscar Stanage;2;Pete Fox;1,0
Oscar Stanage;3;Larry Benton;1,0
Oscar Stanage;4;Jack Barry;1,0
Oscar Stanage;5;Johnny Bassler;1,0
Eddie Stanky;1;Lou Fette;1,0
Eddie Stanky;2;Pete Fox;1,0
Eddie Stanky;3;Larry Benton;1,0
Eddie Stanky;4;Jack Barry;1,0
Eddie Stanky;5;Johnny Bassler;1,0
Bob Stanley;1;Tommy Greene;1,0
Bob Stanley;2;Lucas Giolito;1,0
Bob Stanley;3;Noah Lowry;1,0
Bob Stanley;4;Jim Clancy;1,0
Bob Stanley;5;Mike Moore;1,0
Mickey Stanley;1;Charles Johnson;1,0
Mickey Stanley;2;Cesar Geronimo;1,0
Mickey Stanley;3;Mike Matheny;1,0
Mickey Stanley;4;Gary Pettis;0,9945
Mickey Stanley;5;Jim Landis;0,9945
Mike Stanley;1;Edgardo Alfonzo;1,0
Mike Stanley;2;Eric Young;1,0
Mike Stanley;3;Dickie Thon;1,0
Mike Stanley;4;Cedric Mullins;1,0
Mike Stanley;5;Matt Nokes;1,0
Leroy Stanton;1;Kevin Young;1,0
Leroy Stanton;2;Yonder Alonso;1,0
Leroy Stanton;3;Oscar Zamora;1,0
Leroy Stanton;4;Gary Alexander;1,0
Leroy Stanton;5;Mike Young;1,0
Giancarlo Stanton;1;Christian Yelich;0,6936
Giancarlo Stanton;2;Paul Goldschmidt;0,6566
Giancarlo Stanton;3;Bryce Harper;0,645
Giancarlo Stanton;4;Manny Ramirez;0,617
Giancarlo Stanton;5;Jose Bautista;0,6109
Willie Stargell;1;Lou Brock;0,7664
Willie Stargell;2;Ray Knight;0,6355
Willie Stargell;3;Curt Schilling;0,6256
Willie Stargell;4;Pete Rose;0,6149
Willie Stargell;5;Cole Hamels;0,5801
Max Stassi;1;Kevin Young;1,0
Max Stassi;2;Yonder Alonso;1,0
Max Stassi;3;Oscar Zamora;1,0
Max Stassi;4;Gary Alexander;1,0
Max Stassi;5;Mike Young;1,0
Rusty Staub;1;Khris Davis;0,9836
Rusty Staub;2;Adam Lind;0,9569
Rusty Staub;3;Harold Baines;0,9459
Rusty Staub;4;Hal McRae;0,9431
Rusty Staub;5;Tommy Davis;0,9363
Spencer Steer;1;Lourdes Gurriel;1,0
Spencer Steer;2;Garrett Atkins;1,0
Spencer Steer;3;Xavier Nady;1,0
Spencer Steer;4;Gleyber Torres;1,0
Spencer Steer;5;Seiya Suzuki;0,9818
Terry Steinbach;1;Johnny Callison;1,0
Terry Steinbach;2;Elias Diaz;1,0
Terry Steinbach;3;Leon Wagner;0,9925
Terry Steinbach;4;Ken Griffey;0,9885
Terry Steinbach;5;Jeff Conine;0,9773
Rennie Stennett;1;Carlos Martinez;1,0
Rennie Stennett;2;Todd Zeile;1,0
Rennie Stennett;3;Ray Durham;1,0
Rennie Stennett;4;Adam Eaton;1,0
Rennie Stennett;5;David Segui;1,0
Garrett Stephenson;1;Wandy Rodriguez;1,0
Garrett Stephenson;2;Andy Hawkins;1,0
Garrett Stephenson;3;Rick Helling;1,0
Garrett Stephenson;4;Ken Hill;1,0
Garrett Stephenson;5;Erik Hanson;1,0
Vern Stephens;1;Home Run Baker;1,0
Vern Stephens;2;Nap Rucker;1,0
Vern Stephens;3;Rabbit Maranville;1,0
Vern Stephens;4;Heinie Groh;0,9985
Vern Stephens;5;Dave Bancroft;0,9985
Dave Stewart;1;Jeremy Peña;0,8484
Dave Stewart;2;Lorenzo Cain;0,7747
Dave Stewart;3;Matt Garza;0,7738
Dave Stewart;4;Adam Kennedy;0,7738
Dave Stewart;5;Marty Barrett;0,7715
Ian Stewart;1;Anibal Sanchez;1,0
Ian Stewart;2;Gaby Sanchez;1,0
Ian Stewart;3;Patrick Wisdom;1,0
Ian Stewart;4;Chris Duncan;1,0
Ian Stewart;5;Bud Smith;1,0
Shannon Stewart;1;Kevin Young;1,0
Shannon Stewart;2;Yonder Alonso;1,0
Shannon Stewart;3;Oscar Zamora;1,0
Shannon Stewart;4;Gary Alexander;1,0
Shannon Stewart;5;Mike Young;1,0
Dave Stieb;1;Kevin Brown;0,9935
Dave Stieb;2;Doug Drabek;0,8619
Dave Stieb;3;Joe Niekro;0,7804
Dave Stieb;4;Mark Mulder;0,7742
Dave Stieb;5;Chuck Finley;0,76
Kurt Stillwell;1;Kevin Young;1,0
Kurt Stillwell;2;Yonder Alonso;1,0
Kurt Stillwell;3;Oscar Zamora;1,0
Kurt Stillwell;4;Gary Alexander;1,0
Kurt Stillwell;5;Mike Young;1,0
Bob Stinson;1;Kevin Young;1,0
Bob Stinson;2;Yonder Alonso;1,0
Bob Stinson;3;Oscar Zamora;1,0
Bob Stinson;4;Gary Alexander;1,0
Bob Stinson;5;Mike Young;1,0
Snuffy Stirnweiss;1;Rudy York;1,0
Snuffy Stirnweiss;2;Max Carey;1,0
Snuffy Stirnweiss;3;Harry Brecheen;1,0
Snuffy Stirnweiss;4;General Crowder;1,0
Snuffy Stirnweiss;5;Tommy Henrich;1,0
Milt Stock;1;Lou Fette;1,0
Milt Stock;2;Pete Fox;1,0
Milt Stock;3;Larry Benton;1,0
Milt Stock;4;Jack Barry;1,0
Milt Stock;5;Johnny Bassler;1,0
Tim Stoddard;1;Wandy Rodriguez;1,0
Tim Stoddard;2;Andy Hawkins;1,0
Tim Stoddard;3;Rick Helling;1,0
Tim Stoddard;4;Ken Hill;1,0
Tim Stoddard;5;Erik Hanson;1,0
George Stone;1;Lou Fette;1,0
George Stone;2;Pete Fox;1,0
George Stone;3;Larry Benton;1,0
George Stone;4;Jack Barry;1,0
George Stone;5;Johnny Bassler;1,0
Steve Stone;1;Mike Flanagan;0,9505
Steve Stone;2;Jim Lonborg;0,9505
Steve Stone;3;Catfish Hunter;0,9503
Steve Stone;4;Bob Welch;0,9503
Steve Stone;5;Jack McDowell;0,9369
Trevor Story;1;Pedro Alvarez;0,8431
Trevor Story;2;Yoenis Cespedes;0,8386
Trevor Story;3;Chris Davis;0,8172
Trevor Story;4;Gary Sanchez;0,7889
Trevor Story;5;Luis Robert;0,7392
Mel Stottlemyre;1;Felipe Alou;1,0
Mel Stottlemyre;2;Matty Alou;1,0
Mel Stottlemyre;3;Bobby Avila;1,0
Mel Stottlemyre;4;Tony Bernazard;1,0
Mel Stottlemyre;5;Smoky Burgess;1,0
Todd Stottlemyre;1;Brett Butler;0,9945
Todd Stottlemyre;2;Shane Victorino;0,9781
Todd Stottlemyre;3;Roland Hemond;0,862
Todd Stottlemyre;4;Bobby Valentine;0,862
Todd Stottlemyre;5;Vernon Wells;0,8364
Kyle Stowers;1;Carlos Martinez;1,0
Kyle Stowers;2;Todd Zeile;1,0
Kyle Stowers;3;Ray Durham;1,0
Kyle Stowers;4;Adam Eaton;1,0
Kyle Stowers;5;David Segui;1,0
Stephen Strasburg;1;Jack Morris;0,8571
Stephen Strasburg;2;Frank Viola;0,7855
Stephen Strasburg;3;Bucky Dent;0,784
Stephen Strasburg;4;Scott Brosius;0,7796
Stephen Strasburg;5;David Eckstein;0,7785
Darryl Strawberry;1;Eric Karros;0,9663
Darryl Strawberry;2;Chuck Knoblauch;0,9438
Darryl Strawberry;3;Bob Horner;0,9388
Darryl Strawberry;4;Ron Kittle;0,9255
Darryl Strawberry;5;Chris Chambliss;0,9052
Myles Straw;1;Ruben Amaro;1,0
Myles Straw;2;Masyn Winn;1,0
Myles Straw;3;Charlie Neal;1,0
Myles Straw;4;Randy Hundley;1,0
Myles Straw;5;Mark Grudzielanek;1,0
Gabby Street;1;Eddie Ainsmith;1,0
Gabby Street;2;Dode Paskert;1,0
Gabby Street;3;Marv Owen;1,0
Gabby Street;4;Jesse Barnes;1,0
Gabby Street;5;Dick Newsome;1,0
Huston Street;1;Kyle Lewis;0,9668
Huston Street;2;Michael Fulmer;0,9668
Huston Street;3;Jonathan India;0,9371
Huston Street;4;Bobby Crosby;0,9327
Huston Street;5;Gunnar Henderson;0,9271
Spencer Strider;1;Gordon Beckham;0,937
Spencer Strider;2;Jake Cronenworth;0,9353
Spencer Strider;3;Austin Jackson;0,9302
Spencer Strider;4;Dan Uggla;0,9238
Spencer Strider;5;Miguel Andujar;0,9075
Marcus Stroman;1;Juan Lagares;1,0
Marcus Stroman;2;Jay Buhner;1,0
Marcus Stroman;3;Bronson Arroyo;1,0
Marcus Stroman;4;Al Cowens;1,0
Marcus Stroman;5;Harrison Bader;1,0
Dick Stuart;1;Felipe Alou;1,0
Dick Stuart;2;Matty Alou;1,0
Dick Stuart;3;Bobby Avila;1,0
Dick Stuart;4;Tony Bernazard;1,0
Dick Stuart;5;Smoky Burgess;1,0
Drew Stubbs;1;Kevin Young;1,0
Drew Stubbs;2;Yonder Alonso;1,0
Drew Stubbs;3;Oscar Zamora;1,0
Drew Stubbs;4;Gary Alexander;1,0
Drew Stubbs;5;Mike Young;1,0
Franklin Stubbs;1;Carlos Martinez;1,0
Franklin Stubbs;2;Todd Zeile;1,0
Franklin Stubbs;3;Ray Durham;1,0
Franklin Stubbs;4;Adam Eaton;1,0
Franklin Stubbs;5;David Segui;1,0
Eugenio Suarez;1;Brian Jordan;1,0
Eugenio Suarez;2;Gary Ward;1,0
Eugenio Suarez;3;Von Hayes;0,9889
Eugenio Suarez;4;Bill Buckner;0,9889
Eugenio Suarez;5;Scooter Gennett;0,9778
Ranger Suarez;1;Don Aase;1,0
Ranger Suarez;2;Scott McGregor;1,0
Ranger Suarez;3;Charlie Lea;1,0
Ranger Suarez;4;Frankie Montas;1,0
Ranger Suarez;5;Kent Mercker;1,0
Robert Suarez;1;Clay Holmes;1,0
Robert Suarez;2;Jordan Romano;1,0
Robert Suarez;3;Jason Grilli;1,0
Robert Suarez;4;Felipe Vazquez;1,0
Robert Suarez;5;Bobby Jenks;1,0
Gus Suhr;1;Eddie Ainsmith;1,0
Gus Suhr;2;Dode Paskert;1,0
Gus Suhr;3;Marv Owen;1,0
Gus Suhr;4;Jesse Barnes;1,0
Gus Suhr;5;Dick Newsome;1,0
Billy Sullivan;1;Ivey Wingo;1,0
Billy Sullivan;2;Dutch Leonard;1,0
Billy Sullivan;3;Hank Leiber;1,0
Billy Sullivan;4;Ernie White;1,0
Billy Sullivan;5;Red Lucas;1,0
Jim Sundberg;1;Bill White;0,9917
Jim Sundberg;2;Paul Blair;0,9901
Jim Sundberg;3;Bob Boone;0,979
Jim Sundberg;4;Tony Peña;0,9759
Jim Sundberg;5;Tony Fernandez;0,9759
Jeff Suppan;1;Cody Ross;1,0
Jeff Suppan;2;Howie Kendrick;1,0
Jeff Suppan;3;Marco Scutaro;1,0
Jeff Suppan;4;Sterling Hitchcock;1,0
Jeff Suppan;5;Eddie Perez;1,0
B. J. Surhoff;1;Carlos Martinez;1,0
B. J. Surhoff;2;Todd Zeile;1,0
B. J. Surhoff;3;Ray Durham;1,0
B. J. Surhoff;4;Adam Eaton;1,0
B. J. Surhoff;5;David Segui;1,0
Rick Sutcliffe;1;Tim Wakefield;0,7191
Rick Sutcliffe;2;Vern Law;0,7067
Rick Sutcliffe;3;John Denny;0,6338
Rick Sutcliffe;4;Randy Jones;0,6113
Rick Sutcliffe;5;Mike McCormick;0,6098
Brent Suter;1;Shane Greene;1,0
Brent Suter;2;B. J. Ryan;1,0
Brent Suter;3;Matt Barnes;1,0
Brent Suter;4;Takashi Saito;1,0
Brent Suter;5;Kyle Barraclough;1,0
Bruce Sutter;1;Dan Quisenberry;0,942
Bruce Sutter;2;Lee Smith;0,94
Bruce Sutter;3;Bill Campbell;0,9343
Bruce Sutter;4;Rollie Fingers;0,9128
Bruce Sutter;5;Al Holland;0,9096
Don Sutton;1;Tony Perez;0,7583
Don Sutton;2;Jon Matlack;0,6331
Don Sutton;3;Kevin Appier;0,5675
Don Sutton;4;Bill Gullickson;0,5675
Don Sutton;5;Mark Clear;0,5675
Ichiro Suzuki;1;Jim Edmonds;0,6268
Ichiro Suzuki;2;Andrelton Simmons;0,6098
Ichiro Suzuki;3;Orlando Cabrera;0,5601
Ichiro Suzuki;4;Eric Hosmer;0,5586
Ichiro Suzuki;5;Asdrubal Cabrera;0,5514
Seiya Suzuki;1;Garrett Atkins;0,9818
Seiya Suzuki;2;Gleyber Torres;0,9818
Seiya Suzuki;3;Xavier Nady;0,9818
Seiya Suzuki;4;Spencer Steer;0,9818
Seiya Suzuki;5;Lourdes Gurriel;0,9818
Dansby Swanson;1;Johnny Edwards;1,0
Dansby Swanson;2;Ray Fosse;1,0
Dansby Swanson;3;Joe Pepitone;0,9685
Dansby Swanson;4;Frank Malzone;0,9685
Dansby Swanson;5;Sherm Lollar;0,9685
Ed Sweeney;1;Eddie Ainsmith;1,0
Ed Sweeney;2;Dode Paskert;1,0
Ed Sweeney;3;Marv Owen;1,0
Ed Sweeney;4;Jesse Barnes;1,0
Ed Sweeney;5;Dick Newsome;1,0
Mike Sweeney;1;Brandon Inge;0,6929
Mike Sweeney;2;Carney Lansford;0,6722
Mike Sweeney;3;Rhys Hoskins;0,6659
Mike Sweeney;4;Michael Young;0,6632
Mike Sweeney;5;Eric Davis;0,6626
Bill Swift;1;Doyle Alexander;1,0
Bill Swift;2;Charles Nagy;1,0
Bill Swift;3;Russ Ortiz;1,0
Bill Swift;4;Ivan Nova;1,0
Bill Swift;5;Pascual Perez;1,0
Greg Swindell;1;Kevin Young;1,0
Greg Swindell;2;Yonder Alonso;1,0
Greg Swindell;3;Oscar Zamora;1,0
Greg Swindell;4;Gary Alexander;1,0
Greg Swindell;5;Mike Young;1,0
Nick Swisher;1;Darren O'Day;1,0
Nick Swisher;2;Brad Ziegler;1,0
Nick Swisher;3;Griffin Jax;1,0
Nick Swisher;4;Jon Gray;1,0
Nick Swisher;5;Craig Stammen;1,0
Steve Swisher;1;Kevin Young;1,0
Steve Swisher;2;Yonder Alonso;1,0
Steve Swisher;3;Oscar Zamora;1,0
Steve Swisher;4;Gary Alexander;1,0
Steve Swisher;5;Mike Young;1,0
Noah Syndergaard;1;James Shields;1,0
Noah Syndergaard;2;Bobby Higginson;1,0
Noah Syndergaard;3;Hal Morris;1,0
Noah Syndergaard;4;Rougned Odor;1,0
Noah Syndergaard;5;Jason Thompson;1,0
Pat Tabler;1;Carlos Martinez;1,0
Pat Tabler;2;Todd Zeile;1,0
Pat Tabler;3;Ray Durham;1,0
Pat Tabler;4;Adam Eaton;1,0
Pat Tabler;5;David Segui;1,0
Jim Tabor;1;Eddie Ainsmith;1,0
Jim Tabor;2;Dode Paskert;1,0
Jim Tabor;3;Marv Owen;1,0
Jim Tabor;4;Jesse Barnes;1,0
Jim Tabor;5;Dick Newsome;1,0
Jameson Taillon;1;Don Aase;1,0
Jameson Taillon;2;Scott McGregor;1,0
Jameson Taillon;3;Charlie Lea;1,0
Jameson Taillon;4;Frankie Montas;1,0
Jameson Taillon;5;Kent Mercker;1,0
Masahiro Tanaka;1;Wandy Rodriguez;1,0
Masahiro Tanaka;2;Andy Hawkins;1,0
Masahiro Tanaka;3;Rick Helling;1,0
Masahiro Tanaka;4;Ken Hill;1,0
Masahiro Tanaka;5;Erik Hanson;1,0
Frank Tanana;1;Jerry Koosman;0,8884
Frank Tanana;2;Teddy Higuera;0,8399
Frank Tanana;3;Steve Trachsel;0,8182
Frank Tanana;4;Steve Busby;0,8182
Frank Tanana;5;Britt Burns;0,8182
Kevin Tapani;1;Don Aase;1,0
Kevin Tapani;2;Scott McGregor;1,0
Kevin Tapani;3;Charlie Lea;1,0
Kevin Tapani;4;Frankie Montas;1,0
Kevin Tapani;5;Kent Mercker;1,0
Danny Tartabull;1;Carlos Martinez;1,0
Danny Tartabull;2;Todd Zeile;1,0
Danny Tartabull;3;Ray Durham;1,0
Danny Tartabull;4;Adam Eaton;1,0
Danny Tartabull;5;David Segui;1,0
Fernando Tatis;1;John Jaha;1,0
Fernando Tatis;2;Daniel Bard;1,0
Fernando Tatis;3;Mike Lieberthal;0,9941
Fernando Tatis;4;Darren Daulton;0,9881
Fernando Tatis;5;Chris Young;0,9875
Fernando Tatis;1;Bobby Witt;0,9433
Fernando Tatis;2;Nolan Arenado;0,8576
Fernando Tatis;3;Matt Chapman;0,8348
Fernando Tatis;4;Jose Trevino;0,7867
Fernando Tatis;5;Kevin Kiermaier;0,7563
Julian Tavarez;1;Jim Nash;1,0
Julian Tavarez;2;Mike Nagy;1,0
Julian Tavarez;3;Rolando Arrojo;1,0
Julian Tavarez;4;Craig McMurtry;1,0
Julian Tavarez;5;Marcelino Lopez;1,0
Frank Taveras;1;Kevin Young;1,0
Frank Taveras;2;Yonder Alonso;1,0
Frank Taveras;3;Oscar Zamora;1,0
Frank Taveras;4;Gary Alexander;1,0
Frank Taveras;5;Mike Young;1,0
Willy Taveras;1;Gordon Beckham;0,9579
Willy Taveras;2;Jake Cronenworth;0,9558
Willy Taveras;3;Austin Jackson;0,9503
Willy Taveras;4;Dan Uggla;0,9438
Willy Taveras;5;Michael Fulmer;0,8973
Chris Taylor;1;Marco Scutaro;0,9971
Chris Taylor;2;Howie Kendrick;0,9971
Chris Taylor;3;Eddie Perez;0,9971
Chris Taylor;4;Jeff Suppan;0,9971
Chris Taylor;5;Cody Ross;0,9971
Michael Taylor;1;Ruben Amaro;1,0
Michael Taylor;2;Masyn Winn;1,0
Michael Taylor;3;Charlie Neal;1,0
Michael Taylor;4;Randy Hundley;1,0
Michael Taylor;5;Mark Grudzielanek;1,0
Mark Teahen;1;Dave Dravecky;1,0
Mark Teahen;2;Dennis Leonard;1,0
Mark Teahen;3;Sid Bream;1,0
Mark Teahen;4;Jake Diekman;0,997
Mark Teahen;5;Dustin McGowan;0,997
Birdie Tebbetts;1;Rip Sewell;1,0
Birdie Tebbetts;2;Ewell Blackwell;1,0
Birdie Tebbetts;3;Tiny Bonham;1,0
Birdie Tebbetts;4;Glenn Wright;1,0
Birdie Tebbetts;5;Charlie Root;1,0
Mark Teixeira;1;Adrian Gonzalez;0,9439
Mark Teixeira;2;Dwight Evans;0,906
Mark Teixeira;3;Matt Williams;0,8462
Mark Teixeira;4;Derrek Lee;0,8241
Mark Teixeira;5;Eric Chavez;0,7955
Miguel Tejada;1;Carl Crawford;0,893
Miguel Tejada;2;Bill Madlock;0,857
Miguel Tejada;3;Fred McGriff;0,8552
Miguel Tejada;4;Ken Griffey;0,8032
Miguel Tejada;5;Alfonso Soriano;0,7997
Kent Tekulve;1;Wilson Alvarez;1,0
Kent Tekulve;2;Ken Forsch;1,0
Kent Tekulve;3;Bowden Francis;1,0
Kent Tekulve;4;Bobby Witt;1,0
Kent Tekulve;5;Ricky Romero;1,0
Rowdy Tellez;1;Kevin Young;1,0
Rowdy Tellez;2;Yonder Alonso;1,0
Rowdy Tellez;3;Oscar Zamora;1,0
Rowdy Tellez;4;Gary Alexander;1,0
Rowdy Tellez;5;Mike Young;1,0
Garry Templeton;1;Jorge Posada;0,9447
Garry Templeton;2;Willie Randolph;0,9413
Garry Templeton;3;Damaso Garcia;0,9383
Garry Templeton;4;Rick Burleson;0,8799
Garry Templeton;5;Carlos Baerga;0,8776
Gene Tenace;1;Bucky Dent;0,987
Gene Tenace;2;Scott Brosius;0,9816
Gene Tenace;3;Rick Dempsey;0,9802
Gene Tenace;4;Johnny Podres;0,9802
Gene Tenace;5;Larry Sherry;0,9802
Fred Tenney;1;Eddie Ainsmith;1,0
Fred Tenney;2;Dode Paskert;1,0
Fred Tenney;3;Marv Owen;1,0
Fred Tenney;4;Jesse Barnes;1,0
Fred Tenney;5;Dick Newsome;1,0
Ryan Tepera;1;Shane Greene;1,0
Ryan Tepera;2;B. J. Ryan;1,0
Ryan Tepera;3;Matt Barnes;1,0
Ryan Tepera;4;Takashi Saito;1,0
Ryan Tepera;5;Kyle Barraclough;1,0
Walt Terrell;1;Kevin Young;1,0
Walt Terrell;2;Yonder Alonso;1,0
Walt Terrell;3;Oscar Zamora;1,0
Walt Terrell;4;Gary Alexander;1,0
Walt Terrell;5;Mike Young;1,0
Bill Terry;1;Arky Vaughan;0,9961
Bill Terry;2;Dizzy Dean;0,932
Bill Terry;3;Al Simmons;0,9143
Bill Terry;4;Mort Cooper;0,9046
Bill Terry;5;Joe Cronin;0,8922
Ralph Terry;1;David Eckstein;0,9957
Ralph Terry;2;Rick Dempsey;0,9957
Ralph Terry;3;Lew Burdette;0,9957
Ralph Terry;4;Don Larsen;0,9957
Ralph Terry;5;Mickey Lolich;0,9957
Jeff Tesreau;1;Eddie Ainsmith;1,0
Jeff Tesreau;2;Dode Paskert;1,0
Jeff Tesreau;3;Marv Owen;1,0
Jeff Tesreau;4;Jesse Barnes;1,0
Jeff Tesreau;5;Dick Newsome;1,0
Mickey Tettleton;1;Vinny Castilla;0,9899
Mickey Tettleton;2;Carlos Baerga;0,9779
Mickey Tettleton;3;George Hendrick;0,9751
Mickey Tettleton;4;Wade Boggs;0,9127
Mickey Tettleton;5;Jorge Posada;0,9093
Bob Tewksbury;1;Wandy Rodriguez;1,0
Bob Tewksbury;2;Andy Hawkins;1,0
Bob Tewksbury;3;Rick Helling;1,0
Bob Tewksbury;4;Ken Hill;1,0
Bob Tewksbury;5;Erik Hanson;1,0
Bobby Thigpen;1;Jeff Shaw;1,0
Bobby Thigpen;2;Jim Kern;0,9901
Bobby Thigpen;3;Jeff Russell;0,9718
Bobby Thigpen;4;Rawly Eastwick;0,9718
Bobby Thigpen;5;Antonio Alfonseca;0,9718
Frank Thomas;1;Felipe Alou;1,0
Frank Thomas;2;Matty Alou;1,0
Frank Thomas;3;Bobby Avila;1,0
Frank Thomas;4;Tony Bernazard;1,0
Frank Thomas;5;Smoky Burgess;1,0
Frank Thomas;1;Matt Kemp;0,7697
Frank Thomas;2;Vladimir Guerrero;0,7655
Frank Thomas;3;Greg Vaughn;0,6971
Frank Thomas;4;Hunter Pence;0,6546
Frank Thomas;5;Albert Belle;0,6525
Gorman Thomas;1;Jim Wynn;0,9869
Gorman Thomas;2;Mike Caldwell;0,9797
Gorman Thomas;3;Norm Cash;0,975
Gorman Thomas;4;Ron Gant;0,9701
Gorman Thomas;5;Richie Zisk;0,9628
Ira Thomas;1;Tommy Leach;1,0
Ira Thomas;2;Charlie Keller;1,0
Ira Thomas;3;Ray Kremer;1,0
Ira Thomas;4;Elmer Riddle;1,0
Ira Thomas;5;Ken Keltner;1,0
Tommy Thomas;1;Eddie Ainsmith;1,0
Tommy Thomas;2;Dode Paskert;1,0
Tommy Thomas;3;Marv Owen;1,0
Tommy Thomas;4;Jesse Barnes;1,0
Tommy Thomas;5;Dick Newsome;1,0
Jim Thome;1;Curtis Granderson;0,8129
Jim Thome;2;Brandon Inge;0,7335
Jim Thome;3;Michael Young;0,7325
