Jeff McKnight;1;Omar Vizquel;1,0
Jeff McKnight;2;Barry Larkin;1,0
Jeff McKnight;3;Royce Clayton;1,0
Jeff McKnight;4;Jay Bell;1,0
Jeff McKnight;5;Tony Fernandez;1,0
Barney McLaughlin;1;Jack Glasscock;1,0
Barney McLaughlin;2;Tom Burns;1,0
Barney McLaughlin;3;Ed Williamson;1,0
Barney McLaughlin;4;Arthur Irwin;1,0
Barney McLaughlin;5;Jack Rowe;1,0
Roy McMillan;1;Gil McDougald;1,0
Roy McMillan;2;Luis Aparicio;0,6667
Roy McMillan;3;Ozzie Smith;0,6667
Roy McMillan;4;Cal Ripken;0,6667
Roy McMillan;5;Omar Vizquel;0,6667
Tommy McMillan;1;Donie Bush;1,0
Tommy McMillan;2;Doc Lavan;1,0
Tommy McMillan;3;Buck Weaver;1,0
Tommy McMillan;4;Heinie Wagner;1,0
Tommy McMillan;5;Larry Kopf;1,0
Eric McNair;1;Luke Appling;1,0
Eric McNair;2;Dick Bartell;1,0
Eric McNair;3;Joe Cronin;1,0
Eric McNair;4;Arky Vaughan;1,0
Eric McNair;5;Frankie Crosetti;1,0
Bob Meacham;1;Rafael Ramirez;1,0
Bob Meacham;2;Bill Almon;1,0
Bob Meacham;3;Hubie Brooks;1,0
Bob Meacham;4;U. L. Washington;1,0
Bob Meacham;5;Howard Johnson;1,0
Pat Meares;1;Tony Phillips;1,0
Pat Meares;2;Shawon Dunston;1,0
Pat Meares;3;Walt Weiss;1,0
Pat Meares;4;Mariano Duncan;1,0
Pat Meares;5;Travis Fryman;1,0
José Méndez;1;Mark Koenig;1,0
José Méndez;2;Dick Lundy;1,0
José Méndez;3;Bill Riggins;1,0
José Méndez;4;Ike Caveney;1,0
José Méndez;5;Doc Farrell;1,0
Mario Mendoza;1;Bert Campaneris;1,0
Mario Mendoza;2;Don Kessinger;1,0
Mario Mendoza;3;Bill Russell;1,0
Mario Mendoza;4;Freddie Patek;1,0
Mario Mendoza;5;Toby Harrah;1,0
Rudy Meoli;1;Frank Taveras;1,0
Rudy Meoli;2;Dave Chalk;1,0
Rudy Meoli;3;Alan Bannister;1,0
Rudy Meoli;4;Jim Mason;1,0
Rudy Meoli;5;Mike Phillips;1,0
Jordy Mercer;1;Elvis Andrus;1,0
Jordy Mercer;2;Jose Reyes;1,0
Jordy Mercer;3;Asdrubal Cabrera;1,0
Jordy Mercer;4;Brandon Crawford;1,0
Jordy Mercer;5;Marcus Semien;1,0
Lennie Merullo;1;Eddie Joost;1,0
Lennie Merullo;2;Eddie Lake;1,0
Lennie Merullo;3;Skeeter Webb;1,0
Lennie Merullo;4;Sam Bankhead;1,0
Lennie Merullo;5;Bobby Bragan;1,0
Roger Metzger;1;Dave Concepcion;1,0
Roger Metzger;2;Larry Bowa;1,0
Roger Metzger;3;Chris Speier;1,0
Roger Metzger;4;Mark Belanger;1,0
Roger Metzger;5;Tim Foli;1,0
Gene Michael;1;Bert Campaneris;1,0
Gene Michael;2;Don Kessinger;1,0
Gene Michael;3;Bill Russell;1,0
Gene Michael;4;Freddie Patek;1,0
Gene Michael;5;Toby Harrah;1,0
Bob Miller;1;Mark Koenig;1,0
Bob Miller;2;Dick Lundy;1,0
Bob Miller;3;Bill Riggins;1,0
Bob Miller;4;Ike Caveney;1,0
Bob Miller;5;Doc Farrell;1,0
Brad Miller;1;Elvis Andrus;1,0
Brad Miller;2;Jose Reyes;1,0
Brad Miller;3;Asdrubal Cabrera;1,0
Brad Miller;4;Brandon Crawford;1,0
Brad Miller;5;Marcus Semien;1,0
Buck Miller;1;Rabbit Maranville;1,0
Buck Miller;2;Dave Bancroft;1,0
Buck Miller;3;Joe Sewell;1,0
Buck Miller;4;Travis Jackson;1,0
Buck Miller;5;Wally Gerber;1,0
Eddie Miller;1;Lou Boudreau;1,0
Eddie Miller;2;Luis Aparicio;0,6667
Eddie Miller;3;Ozzie Smith;0,6667
Eddie Miller;4;Cal Ripken;0,6667
Eddie Miller;5;Omar Vizquel;0,6667
Orlando Miller;1;Tony Phillips;1,0
Orlando Miller;2;Shawon Dunston;1,0
Orlando Miller;3;Walt Weiss;1,0
Orlando Miller;4;Mariano Duncan;1,0
Orlando Miller;5;Travis Fryman;1,0
Willy Miranda;1;Pee Wee Reese;1,0
Willy Miranda;2;Johnny Logan;1,0
Willy Miranda;3;Chico Carrasquel;1,0
Willy Miranda;4;Harvey Kuenn;1,0
Willy Miranda;5;Joe DeMaestri;1,0
Johnny Mitchell;1;Rabbit Maranville;1,0
Johnny Mitchell;2;Dave Bancroft;1,0
Johnny Mitchell;3;Joe Sewell;1,0
Johnny Mitchell;4;Travis Jackson;1,0
Johnny Mitchell;5;Wally Gerber;1,0
Adalberto Mondesi;1;Elvis Andrus;1,0
Adalberto Mondesi;2;Jose Reyes;1,0
Adalberto Mondesi;3;Asdrubal Cabrera;1,0
Adalberto Mondesi;4;Brandon Crawford;1,0
Adalberto Mondesi;5;Marcus Semien;1,0
Ed Montague;1;Jake Stephens;1,0
Ed Montague;2;Jim Levey;1,0
Ed Montague;3;Johnny Burnett;1,0
Ed Montague;4;Hoss Walker;1,0
Ed Montague;5;Jake Dunn;1,0
Dobie Moore;1;Mark Koenig;1,0
Dobie Moore;2;Dick Lundy;1,0
Dobie Moore;3;Bill Riggins;1,0
Dobie Moore;4;Ike Caveney;1,0
Dobie Moore;5;Doc Farrell;1,0
Dylan Moore;1;Francisco Lindor;1,0
Dylan Moore;2;Dansby Swanson;1,0
Dylan Moore;3;Carlos Correa;1,0
Dylan Moore;4;Trea Turner;1,0
Dylan Moore;5;Miguel Rojas;1,0
Charles Moran;1;Bill Dahlen;1,0
Charles Moran;2;George Davis;1,0
Charles Moran;3;Joe Tinker;1,0
Charles Moran;4;Monte Cross;1,0
Charles Moran;5;Kid Elberfeld;1,0
Mike Mordecai;1;Edgar Renteria;1,0
Mike Mordecai;2;Rafael Furcal;1,0
Mike Mordecai;3;Jose Valentin;1,0
Mike Mordecai;4;Julio Lugo;1,0
Mike Mordecai;5;Carlos Guillen;1,0
Bobby Morgan;1;Pee Wee Reese;1,0
Bobby Morgan;2;Johnny Logan;1,0
Bobby Morgan;3;Chico Carrasquel;1,0
Bobby Morgan;4;Harvey Kuenn;1,0
Bobby Morgan;5;Joe DeMaestri;1,0
Leroy Morney;1;Jake Stephens;1,0
Leroy Morney;2;Jim Levey;1,0
Leroy Morney;3;Johnny Burnett;1,0
Leroy Morney;4;Hoss Walker;1,0
Leroy Morney;5;Jake Dunn;1,0
Taylor Motter;1;Elvis Andrus;1,0
Taylor Motter;2;Jose Reyes;1,0
Taylor Motter;3;Asdrubal Cabrera;1,0
Taylor Motter;4;Brandon Crawford;1,0
Taylor Motter;5;Marcus Semien;1,0
Mike Moynahan;1;Jack Glasscock;1,0
Mike Moynahan;2;Tom Burns;1,0
Mike Moynahan;3;Ed Williamson;1,0
Mike Moynahan;4;Arthur Irwin;1,0
Mike Moynahan;5;Jack Rowe;1,0
Rance Mulliniks;1;Garry Templeton;1,0
Rance Mulliniks;2;Alfredo Griffin;1,0
Rance Mulliniks;3;Ivan de Jesus;1,0
Rance Mulliniks;4;Craig Reynolds;1,0
Rance Mulliniks;5;Dickie Thon;1,0
Yairo Munoz;1;Eduardo Nunez;1,0
Yairo Munoz;2;Tim Beckham;1,0
Yairo Munoz;3;Josh Wilson;1,0
Yairo Munoz;4;Jung Ho Kang;1,0
Yairo Munoz;5;Rabbit Maranville;0,6667
Donnie Murphy;1;Elvis Andrus;1,0
Donnie Murphy;2;Jose Reyes;1,0
Donnie Murphy;3;Asdrubal Cabrera;1,0
Donnie Murphy;4;Brandon Crawford;1,0
Donnie Murphy;5;Marcus Semien;1,0
Yale Murphy;1;Tommy Corcoran;1,0
Yale Murphy;2;Herman Long;1,0
Yale Murphy;3;Germany Smith;1,0
Yale Murphy;4;Ed McKean;1,0
Yale Murphy;5;Bones Ely;1,0
Billy Myers;1;Luke Appling;1,0
Billy Myers;2;Dick Bartell;1,0
Billy Myers;3;Joe Cronin;1,0
Billy Myers;4;Arky Vaughan;1,0
Billy Myers;5;Frankie Crosetti;1,0
Henry Myers;1;Jack Glasscock;1,0
Henry Myers;2;Tom Burns;1,0
Henry Myers;3;Ed Williamson;1,0
Henry Myers;4;Arthur Irwin;1,0
Henry Myers;5;Jack Rowe;1,0
Candy Nelson;1;Jack Glasscock;1,0
Candy Nelson;2;Tom Burns;1,0
Candy Nelson;3;Ed Williamson;1,0
Candy Nelson;4;Arthur Irwin;1,0
Candy Nelson;5;Jack Rowe;1,0
Zach Neto;1;Francisco Lindor;1,0
Zach Neto;2;Dansby Swanson;1,0
Zach Neto;3;Carlos Correa;1,0
Zach Neto;4;Trea Turner;1,0
Zach Neto;5;Miguel Rojas;1,0
Kevin Newman;1;Francisco Lindor;1,0
Kevin Newman;2;Dansby Swanson;1,0
Kevin Newman;3;Carlos Correa;1,0
Kevin Newman;4;Trea Turner;1,0
Kevin Newman;5;Miguel Rojas;1,0
Skeeter Newsome;1;Phil Rizzuto;1,0
Skeeter Newsome;2;Marty Marion;1,0
Skeeter Newsome;3;Vern Stephens;1,0
Skeeter Newsome;4;Buddy Kerr;1,0
Skeeter Newsome;5;Johnny Pesky;1,0
Simon Nicholls;1;Bill Dahlen;1,0
Simon Nicholls;2;George Davis;1,0
Simon Nicholls;3;Joe Tinker;1,0
Simon Nicholls;4;Monte Cross;1,0
Simon Nicholls;5;Kid Elberfeld;1,0
Jose Nieves;1;Russ Adams;1,0
Jose Nieves;2;Ray Olmedo;1,0
Jose Nieves;3;Rabbit Maranville;0,6667
Jose Nieves;4;Bobby Wallace;0,6667
Jose Nieves;5;Luke Appling;0,6667
George Nill;1;Bill Dahlen;1,0
George Nill;2;George Davis;1,0
George Nill;3;Joe Tinker;1,0
George Nill;4;Monte Cross;1,0
George Nill;5;Kid Elberfeld;1,0
Tim Nordbrook;1;Bert Campaneris;1,0
Tim Nordbrook;2;Don Kessinger;1,0
Tim Nordbrook;3;Bill Russell;1,0
Tim Nordbrook;4;Freddie Patek;1,0
Tim Nordbrook;5;Toby Harrah;1,0
Nelson Norman;1;Frank Taveras;1,0
Nelson Norman;2;Dave Chalk;1,0
Nelson Norman;3;Alan Bannister;1,0
Nelson Norman;4;Jim Mason;1,0
Nelson Norman;5;Mike Phillips;1,0
Eduardo Nunez;1;Tim Beckham;1,0
Eduardo Nunez;2;Josh Wilson;1,0
Eduardo Nunez;3;Jung Ho Kang;1,0
Eduardo Nunez;4;Yairo Munoz;1,0
Eduardo Nunez;5;Rabbit Maranville;0,6667
Eddie O'Brien;1;Al Dark;1,0
Eddie O'Brien;2;Granny Hamner;1,0
Eddie O'Brien;3;Daryl Spencer;1,0
Eddie O'Brien;4;Roy Smalley;1,0
Eddie O'Brien;5;Don Buddin;1,0
Charley O'Leary;1;Bobby Wallace;1,0
Charley O'Leary;2;Claude Ritchey;1,0
Charley O'Leary;3;Al Bridwell;1,0
Charley O'Leary;4;Lee Tannehill;1,0
Charley O'Leary;5;Rabbit Maranville;0,6667
Ray Olmedo;1;Russ Adams;1,0
Ray Olmedo;2;Jose Nieves;1,0
Ray Olmedo;3;Rabbit Maranville;0,6667
Ray Olmedo;4;Bobby Wallace;0,6667
Ray Olmedo;5;Luke Appling;0,6667
Ivy Olson;1;Roger Peckinpaugh;1,0
Ivy Olson;2;Mickey Doolin;1,0
Ivy Olson;3;George McBride;1,0
Ivy Olson;4;Art Fletcher;1,0
Ivy Olson;5;Terry Turner;1,0
Ollie O'Mara;1;Donie Bush;1,0
Ollie O'Mara;2;Doc Lavan;1,0
Ollie O'Mara;3;Buck Weaver;1,0
Ollie O'Mara;4;Heinie Wagner;1,0
Ollie O'Mara;5;Larry Kopf;1,0
Grady Orange;1;Rabbit Maranville;1,0
Grady Orange;2;Dave Bancroft;1,0
Grady Orange;3;Joe Sewell;1,0
Grady Orange;4;Travis Jackson;1,0
Grady Orange;5;Wally Gerber;1,0
Luis Ordaz;1;Edgar Renteria;1,0
Luis Ordaz;2;Rafael Furcal;1,0
Luis Ordaz;3;Jose Valentin;1,0
Luis Ordaz;4;Julio Lugo;1,0
Luis Ordaz;5;Carlos Guillen;1,0
Rey Ordonez;1;Omar Vizquel;1,0
Rey Ordonez;2;Barry Larkin;1,0
Rey Ordonez;3;Royce Clayton;1,0
Rey Ordonez;4;Jay Bell;1,0
Rey Ordonez;5;Tony Fernandez;1,0
Joey Ortiz;1;Francisco Lindor;1,0
Joey Ortiz;2;Dansby Swanson;1,0
Joey Ortiz;3;Carlos Correa;1,0
Joey Ortiz;4;Trea Turner;1,0
Joey Ortiz;5;Miguel Rojas;1,0
Marv Owen;1;Luke Appling;1,0
Marv Owen;2;Dick Bartell;1,0
Marv Owen;3;Joe Cronin;1,0
Marv Owen;4;Arky Vaughan;1,0
Marv Owen;5;Frankie Crosetti;1,0
Dewitt Owens;1;Mark Koenig;1,0
Dewitt Owens;2;Dick Lundy;1,0
Dewitt Owens;3;Bill Riggins;1,0
Dewitt Owens;4;Ike Caveney;1,0
Dewitt Owens;5;Doc Farrell;1,0
Spike Owen;1;Ozzie Smith;1,0
Spike Owen;2;Cal Ripken;1,0
Spike Owen;3;Robin Yount;1,0
Spike Owen;4;Alan Trammell;1,0
Spike Owen;5;Dick Schofield;1,0
Will Owens;1;Mark Koenig;1,0
Will Owens;2;Dick Lundy;1,0
Will Owens;3;Bill Riggins;1,0
Will Owens;4;Ike Caveney;1,0
Will Owens;5;Doc Farrell;1,0
Ray Oyler;1;Dick Groat;1,0
Ray Oyler;2;Leo Cardenas;1,0
Ray Oyler;3;Ed Brinkman;1,0
Ray Oyler;4;Jim Fregosi;1,0
Ray Oyler;5;Maury Wills;1,0
Jose Pagan;1;Dick Groat;1,0
Jose Pagan;2;Leo Cardenas;1,0
Jose Pagan;3;Ed Brinkman;1,0
Jose Pagan;4;Jim Fregosi;1,0
Jose Pagan;5;Maury Wills;1,0
Freddy Parent;1;Bill Dahlen;1,0
Freddy Parent;2;George Davis;1,0
Freddy Parent;3;Joe Tinker;1,0
Freddy Parent;4;Monte Cross;1,0
Freddy Parent;5;Kid Elberfeld;1,0
Freddie Patek;1;Bert Campaneris;1,0
Freddie Patek;2;Don Kessinger;1,0
Freddie Patek;3;Bill Russell;1,0
Freddie Patek;4;Toby Harrah;1,0
Freddie Patek;5;Bud Harrelson;1,0
Dickey Pearce;1;John Peters;1,0
Dickey Pearce;2;George Wright;1,0
Dickey Pearce;3;Tom Carey;1,0
Dickey Pearce;4;Lip Pike;1,0
Dickey Pearce;5;John Radcliff;1,0
Roger Peckinpaugh;1;Mickey Doolin;1,0
Roger Peckinpaugh;2;George McBride;1,0
Roger Peckinpaugh;3;Art Fletcher;1,0
Roger Peckinpaugh;4;Ivy Olson;1,0
Roger Peckinpaugh;5;Terry Turner;1,0
Al Pedrique;1;Garry Templeton;1,0
Al Pedrique;2;Alfredo Griffin;1,0
Al Pedrique;3;Ivan de Jesus;1,0
Al Pedrique;4;Craig Reynolds;1,0
Al Pedrique;5;Dickie Thon;1,0
Liover Peguero;1;Francisco Lindor;1,0
Liover Peguero;2;Dansby Swanson;1,0
Liover Peguero;3;Carlos Correa;1,0
Liover Peguero;4;Trea Turner;1,0
Liover Peguero;5;Miguel Rojas;1,0
Eddie Pellagrini;1;Phil Rizzuto;1,0
Eddie Pellagrini;2;Marty Marion;1,0
Eddie Pellagrini;3;Vern Stephens;1,0
Eddie Pellagrini;4;Buddy Kerr;1,0
Eddie Pellagrini;5;Skeeter Newsome;1,0
Jeremy Peña;1;Francisco Lindor;1,0
Jeremy Peña;2;Dansby Swanson;1,0
Jeremy Peña;3;Carlos Correa;1,0
Jeremy Peña;4;Trea Turner;1,0
Jeremy Peña;5;Miguel Rojas;1,0
Roberto Peña;1;Dick Groat;1,0
Roberto Peña;2;Leo Cardenas;1,0
Roberto Peña;3;Ed Brinkman;1,0
Roberto Peña;4;Jim Fregosi;1,0
Roberto Peña;5;Maury Wills;1,0
Tony Peña;1;Edgar Renteria;1,0
Tony Peña;2;Rafael Furcal;1,0
Tony Peña;3;Jose Valentin;1,0
Tony Peña;4;Julio Lugo;1,0
Tony Peña;5;Carlos Guillen;1,0
Cliff Pennington;1;Elvis Andrus;1,0
Cliff Pennington;2;Jose Reyes;1,0
Cliff Pennington;3;Asdrubal Cabrera;1,0
Cliff Pennington;4;Brandon Crawford;1,0
Cliff Pennington;5;Marcus Semien;1,0
Jhonny Peralta;1;Derek Jeter;1,0
Jhonny Peralta;2;Miguel Tejada;1,0
Jhonny Peralta;3;Jimmy Rollins;1,0
Jhonny Peralta;4;Alex Rodriguez;1,0
Jhonny Peralta;5;Orlando Cabrera;1,0
Jose Peraza;1;Elvis Andrus;1,0
Jose Peraza;2;Jose Reyes;1,0
Jose Peraza;3;Asdrubal Cabrera;1,0
Jose Peraza;4;Brandon Crawford;1,0
Jose Peraza;5;Marcus Semien;1,0
Geraldo Perdomo;1;Francisco Lindor;1,0
Geraldo Perdomo;2;Dansby Swanson;1,0
Geraldo Perdomo;3;Carlos Correa;1,0
Geraldo Perdomo;4;Trea Turner;1,0
Geraldo Perdomo;5;Miguel Rojas;1,0
Marty Perez;1;Bert Campaneris;1,0
Marty Perez;2;Don Kessinger;1,0
Marty Perez;3;Bill Russell;1,0
Marty Perez;4;Freddie Patek;1,0
Marty Perez;5;Toby Harrah;1,0
Neifi Perez;1;Derek Jeter;1,0
Neifi Perez;2;Miguel Tejada;1,0
Neifi Perez;3;Jimmy Rollins;1,0
Neifi Perez;4;Alex Rodriguez;1,0
Neifi Perez;5;Orlando Cabrera;1,0
Carlisle Perry;1;Mark Koenig;1,0
Carlisle Perry;2;Dick Lundy;1,0
Carlisle Perry;3;Bill Riggins;1,0
Carlisle Perry;4;Ike Caveney;1,0
Carlisle Perry;5;Doc Farrell;1,0
Johnny Pesky;1;Phil Rizzuto;1,0
Johnny Pesky;2;Marty Marion;1,0
Johnny Pesky;3;Vern Stephens;1,0
Johnny Pesky;4;Buddy Kerr;1,0
Johnny Pesky;5;Skeeter Newsome;1,0
John Peters;1;George Wright;1,0
John Peters;2;Tom Carey;1,0
John Peters;3;Dickey Pearce;1,0
John Peters;4;Lip Pike;1,0
John Peters;5;John Radcliff;1,0
Rico Petrocelli;1;Dick Groat;1,0
Rico Petrocelli;2;Leo Cardenas;1,0
Rico Petrocelli;3;Ed Brinkman;1,0
Rico Petrocelli;4;Jim Fregosi;1,0
Rico Petrocelli;5;Maury Wills;1,0
Joe Pettini;1;Rafael Ramirez;1,0
Joe Pettini;2;Bill Almon;1,0
Joe Pettini;3;Hubie Brooks;1,0
Joe Pettini;4;U. L. Washington;1,0
Joe Pettini;5;Howard Johnson;1,0
Marr Phillips;1;Jack Glasscock;1,0
Marr Phillips;2;Tom Burns;1,0
Marr Phillips;3;Ed Williamson;1,0
Marr Phillips;4;Arthur Irwin;1,0
Marr Phillips;5;Jack Rowe;1,0
Mike Phillips;1;Frank Taveras;1,0
Mike Phillips;2;Dave Chalk;1,0
Mike Phillips;3;Alan Bannister;1,0
Mike Phillips;4;Jim Mason;1,0
Mike Phillips;5;Jackie Hernandez;1,0
Tony Phillips;1;Shawon Dunston;1,0
Tony Phillips;2;Walt Weiss;1,0
Tony Phillips;3;Mariano Duncan;1,0
Tony Phillips;4;Travis Fryman;1,0
Tony Phillips;5;Jeff Blauser;1,0
Rob Picciolo;1;Dave Concepcion;1,0
Rob Picciolo;2;Larry Bowa;1,0
Rob Picciolo;3;Chris Speier;1,0
Rob Picciolo;4;Mark Belanger;1,0
Rob Picciolo;5;Tim Foli;1,0
Lip Pike;1;John Peters;1,0
Lip Pike;2;George Wright;1,0
Lip Pike;3;Tom Carey;1,0
Lip Pike;4;Dickey Pearce;1,0
Lip Pike;5;John Radcliff;1,0
Clarke Pittenger;1;Rabbit Maranville;1,0
Clarke Pittenger;2;Dave Bancroft;1,0
Clarke Pittenger;3;Joe Sewell;1,0
Clarke Pittenger;4;Travis Jackson;1,0
Clarke Pittenger;5;Wally Gerber;1,0
Jimmy Pofahl;1;Eddie Joost;1,0
Jimmy Pofahl;2;Eddie Lake;1,0
Jimmy Pofahl;3;Skeeter Webb;1,0
Jimmy Pofahl;4;Lennie Merullo;1,0
Jimmy Pofahl;5;Sam Bankhead;1,0
Ed Poles;1;Mark Koenig;1,0
Ed Poles;2;Dick Lundy;1,0
Ed Poles;3;Bill Riggins;1,0
Ed Poles;4;Ike Caveney;1,0
Ed Poles;5;Doc Farrell;1,0
Jurickson Profar;1;Elvis Andrus;1,0
Jurickson Profar;2;Jose Reyes;1,0
Jurickson Profar;3;Asdrubal Cabrera;1,0
Jurickson Profar;4;Brandon Crawford;1,0
Jurickson Profar;5;Marcus Semien;1,0
Greg Pryor;1;Garry Templeton;1,0
Greg Pryor;2;Alfredo Griffin;1,0
Greg Pryor;3;Ivan de Jesus;1,0
Greg Pryor;4;Craig Reynolds;1,0
Greg Pryor;5;Dickie Thon;1,0
Rey Quinones;1;Rafael Ramirez;1,0
Rey Quinones;2;Bill Almon;1,0
Rey Quinones;3;Hubie Brooks;1,0
Rey Quinones;4;U. L. Washington;1,0
Rey Quinones;5;Howard Johnson;1,0
Omar Quintanilla;1;Elvis Andrus;1,0
Omar Quintanilla;2;Jose Reyes;1,0
Omar Quintanilla;3;Asdrubal Cabrera;1,0
Omar Quintanilla;4;Brandon Crawford;1,0
Omar Quintanilla;5;Marcus Semien;1,0
Alex Radcliff;1;Jake Stephens;1,0
Alex Radcliff;2;Jim Levey;1,0
Alex Radcliff;3;Johnny Burnett;1,0
Alex Radcliff;4;Hoss Walker;1,0
Alex Radcliff;5;Jake Dunn;1,0
John Radcliff;1;John Peters;1,0
John Radcliff;2;George Wright;1,0
John Radcliff;3;Tom Carey;1,0
John Radcliff;4;Dickey Pearce;1,0
John Radcliff;5;Lip Pike;1,0
Paul Radford;1;Tommy Corcoran;1,0
Paul Radford;2;Herman Long;1,0
Paul Radford;3;Germany Smith;1,0
Paul Radford;4;Ed McKean;1,0
Paul Radford;5;Bones Ely;1,0
Ceddanne Rafaela;1;Francisco Lindor;1,0
Ceddanne Rafaela;2;Dansby Swanson;1,0
Ceddanne Rafaela;3;Carlos Correa;1,0
Ceddanne Rafaela;4;Trea Turner;1,0
Ceddanne Rafaela;5;Miguel Rojas;1,0
Bob Ramazzotti;1;Pee Wee Reese;1,0
Bob Ramazzotti;2;Johnny Logan;1,0
Bob Ramazzotti;3;Chico Carrasquel;1,0
Bob Ramazzotti;4;Harvey Kuenn;1,0
Bob Ramazzotti;5;Joe DeMaestri;1,0
Alexei Ramirez;1;Elvis Andrus;1,0
Alexei Ramirez;2;Jose Reyes;1,0
Alexei Ramirez;3;Asdrubal Cabrera;1,0
Alexei Ramirez;4;Brandon Crawford;1,0
Alexei Ramirez;5;Marcus Semien;1,0
Mario Ramirez;1;Garry Templeton;1,0
Mario Ramirez;2;Alfredo Griffin;1,0
Mario Ramirez;3;Ivan de Jesus;1,0
Mario Ramirez;4;Craig Reynolds;1,0
Mario Ramirez;5;Dickie Thon;1,0
Orlando Ramirez;1;Lee Richard;1,0
Orlando Ramirez;2;Dwain Anderson;1,0
Orlando Ramirez;3;Bill Dahlen;0,6667
Orlando Ramirez;4;Tommy Corcoran;0,6667
Orlando Ramirez;5;George Davis;0,6667
Rafael Ramirez;1;Bill Almon;1,0
Rafael Ramirez;2;Hubie Brooks;1,0
Rafael Ramirez;3;U. L. Washington;1,0
Rafael Ramirez;4;Howard Johnson;1,0
Rafael Ramirez;5;Dale Berra;1,0
Domingo Ramos;1;Rafael Ramirez;1,0
Domingo Ramos;2;Bill Almon;1,0
Domingo Ramos;3;Hubie Brooks;1,0
Domingo Ramos;4;U. L. Washington;1,0
Domingo Ramos;5;Howard Johnson;1,0
Cody Ransom;1;Starlin Castro;1,0
Cody Ransom;2;Manny Machado;1,0
Cody Ransom;3;Eugenio Suarez;1,0
Cody Ransom;4;Tim Anderson;1,0
Cody Ransom;5;Ronny Cedeno;1,0
Irv Ray;1;Tommy Corcoran;1,0
Irv Ray;2;Herman Long;1,0
Irv Ray;3;Germany Smith;1,0
Irv Ray;4;Ed McKean;1,0
Irv Ray;5;Bones Ely;1,0
Billy Redmond;1;John Peters;1,0
Billy Redmond;2;George Wright;1,0
Billy Redmond;3;Tom Carey;1,0
Billy Redmond;4;Dickey Pearce;1,0
Billy Redmond;5;Lip Pike;1,0
Pee Wee Reese;1;Johnny Logan;1,0
Pee Wee Reese;2;Chico Carrasquel;1,0
Pee Wee Reese;3;Harvey Kuenn;1,0
Pee Wee Reese;4;Joe DeMaestri;1,0
Pee Wee Reese;5;George Strickland;1,0
Bobby Reeves;1;Mark Koenig;1,0
Bobby Reeves;2;Dick Lundy;1,0
Bobby Reeves;3;Bill Riggins;1,0
Bobby Reeves;4;Ike Caveney;1,0
Bobby Reeves;5;Doc Farrell;1,0
Desi Relaford;1;Edgar Renteria;1,0
Desi Relaford;2;Rafael Furcal;1,0
Desi Relaford;3;Jose Valentin;1,0
Desi Relaford;4;Julio Lugo;1,0
Desi Relaford;5;Carlos Guillen;1,0
Rick Renick;1;Zoilo Versalles;1,0
Rick Renick;2;Andre Rodgers;1,0
Rick Renick;3;Chico Fernandez;1,0
Rick Renick;4;Sonny Jackson;1,0
Rick Renick;5;Joe Koppe;1,0
Edgar Renteria;1;Rafael Furcal;1,0
Edgar Renteria;2;Jose Valentin;1,0
Edgar Renteria;3;Julio Lugo;1,0
Edgar Renteria;4;Carlos Guillen;1,0
Edgar Renteria;5;Tony Batista;1,0
Jose Reyes;1;Elvis Andrus;1,0
Jose Reyes;2;Asdrubal Cabrera;1,0
Jose Reyes;3;Brandon Crawford;1,0
Jose Reyes;4;Marcus Semien;1,0
Jose Reyes;5;J. J. Hardy;1,0
Pablo Reyes;1;Elly De La Cruz;1,0
Pablo Reyes;2;Oneil Cruz;1,0
Pablo Reyes;3;Rabbit Maranville;0,6667
Pablo Reyes;4;Bobby Wallace;0,6667
Pablo Reyes;5;Luke Appling;0,6667
Craig Reynolds;1;Garry Templeton;1,0
Craig Reynolds;2;Alfredo Griffin;1,0
Craig Reynolds;3;Ivan de Jesus;1,0
Craig Reynolds;4;Dickie Thon;1,0
Craig Reynolds;5;Johnnie LeMaster;1,0
Hal Rhyne;1;Luke Appling;1,0
Hal Rhyne;2;Dick Bartell;1,0
Hal Rhyne;3;Joe Cronin;1,0
Hal Rhyne;4;Arky Vaughan;1,0
Hal Rhyne;5;Frankie Crosetti;1,0
Danny Richardson;1;Tommy Corcoran;1,0
Danny Richardson;2;Herman Long;1,0
Danny Richardson;3;Germany Smith;1,0
Danny Richardson;4;Ed McKean;1,0
Danny Richardson;5;Bones Ely;1,0
Lee Richard;1;Orlando Ramirez;1,0
Lee Richard;2;Dwain Anderson;1,0
Lee Richard;3;Bill Dahlen;0,6667
Lee Richard;4;Tommy Corcoran;0,6667
Lee Richard;5;George Davis;0,6667
John Richmond;1;Jack Glasscock;1,0
John Richmond;2;Tom Burns;1,0
John Richmond;3;Ed Williamson;1,0
John Richmond;4;Arthur Irwin;1,0
John Richmond;5;Jack Rowe;1,0
JT Riddle;1;Elvis Andrus;1,0
JT Riddle;2;Jose Reyes;1,0
JT Riddle;3;Asdrubal Cabrera;1,0
JT Riddle;4;Brandon Crawford;1,0
JT Riddle;5;Marcus Semien;1,0
Manuel Rigal;1;Mark Koenig;1,0
Manuel Rigal;2;Dick Lundy;1,0
Manuel Rigal;3;Bill Riggins;1,0
Manuel Rigal;4;Ike Caveney;1,0
Manuel Rigal;5;Doc Farrell;1,0
Bill Riggins;1;Mark Koenig;1,0
Bill Riggins;2;Dick Lundy;1,0
Bill Riggins;3;Ike Caveney;1,0
